1554.750000,3.0100E-004,1554.750000,3.0100E-004,1554.750000,3.0100E-004
1554.800000,3.0370E-004,1554.800000,3.0370E-004,1554.800000,3.0370E-004
1554.850000,3.0580E-004,1554.850000,3.0580E-004,1554.850000,3.0580E-004
1554.900000,3.0860E-004,1554.900000,3.0860E-004,1554.900000,3.0860E-004
1554.950000,3.0990E-004,1554.950000,3.0990E-004,1554.950000,3.0990E-004
1555.000000,3.1160E-004,1555.000000,3.1160E-004,1555.000000,3.1160E-004
1555.050000,3.1340E-004,1555.050000,3.1340E-004,1555.050000,3.1340E-004
1555.100000,3.1560E-004,1555.100000,3.1560E-004,1555.100000,3.1560E-004
1555.150000,3.1790E-004,1555.150000,3.1790E-004,1555.150000,3.1790E-004
1555.200000,3.2010E-004,1555.200000,3.2010E-004,1555.200000,3.2010E-004
1555.250000,3.2070E-004,1555.250000,3.2070E-004,1555.250000,3.2070E-004
1555.300000,3.2280E-004,1555.300000,3.2280E-004,1555.300000,3.2280E-004
1555.350000,3.2540E-004,1555.350000,3.2540E-004,1555.350000,3.2540E-004
1555.400000,3.2810E-004,1555.400000,3.2810E-004,1555.400000,3.2810E-004
1555.450000,3.3060E-004,1555.450000,3.3060E-004,1555.450000,3.3060E-004
1555.500000,3.3090E-004,1555.500000,3.3090E-004,1555.500000,3.3090E-004
1555.550000,3.3240E-004,1555.550000,3.3240E-004,1555.550000,3.3240E-004
1555.600000,3.3490E-004,1555.600000,3.3490E-004,1555.600000,3.3490E-004
1555.650000,3.3730E-004,1555.650000,3.3730E-004,1555.650000,3.3730E-004
1555.700000,3.4020E-004,1555.700000,3.4020E-004,1555.700000,3.4020E-004
1555.750000,3.4180E-004,1555.750000,3.4180E-004,1555.750000,3.4180E-004
1555.800000,3.4170E-004,1555.800000,3.4170E-004,1555.800000,3.4170E-004
1555.850000,3.4420E-004,1555.850000,3.4420E-004,1555.850000,3.4420E-004
1555.900000,3.4690E-004,1555.900000,3.4690E-004,1555.900000,3.4690E-004
1555.950000,3.4980E-004,1555.950000,3.4980E-004,1555.950000,3.4980E-004
1556.000000,3.5080E-004,1556.000000,3.5080E-004,1556.000000,3.5080E-004
1556.050000,3.5250E-004,1556.050000,3.5250E-004,1556.050000,3.5250E-004
1556.100000,3.5270E-004,1556.100000,3.5270E-004,1556.100000,3.5270E-004
1556.150000,3.5530E-004,1556.150000,3.5530E-004,1556.150000,3.5530E-004
1556.200000,3.5850E-004,1556.200000,3.5850E-004,1556.200000,3.5850E-004
1556.250000,3.6040E-004,1556.250000,3.6040E-004,1556.250000,3.6040E-004
1556.300000,3.6050E-004,1556.300000,3.6050E-004,1556.300000,3.6050E-004
1556.350000,3.6190E-004,1556.350000,3.6190E-004,1556.350000,3.6190E-004
1556.400000,3.6450E-004,1556.400000,3.6450E-004,1556.400000,3.6450E-004
1556.450000,3.6710E-004,1556.450000,3.6710E-004,1556.450000,3.6710E-004
1556.500000,3.6920E-004,1556.500000,3.6920E-004,1556.500000,3.6920E-004
1556.550000,3.7020E-004,1556.550000,3.7020E-004,1556.550000,3.7020E-004
1556.600000,3.7040E-004,1556.600000,3.7040E-004,1556.600000,3.7040E-004
1556.650000,3.7230E-004,1556.650000,3.7230E-004,1556.650000,3.7230E-004
1556.700000,3.7550E-004,1556.700000,3.7550E-004,1556.700000,3.7550E-004
1556.750000,3.7800E-004,1556.750000,3.7800E-004,1556.750000,3.7800E-004
1556.800000,3.7900E-004,1556.800000,3.7900E-004,1556.800000,3.7900E-004
1556.850000,3.7920E-004,1556.850000,3.7920E-004,1556.850000,3.7920E-004
1556.900000,3.8120E-004,1556.900000,3.8120E-004,1556.900000,3.8120E-004
1556.950000,3.8330E-004,1556.950000,3.8330E-004,1556.950000,3.8330E-004
1557.000000,3.8540E-004,1557.000000,3.8540E-004,1557.000000,3.8540E-004
1557.050000,3.8730E-004,1557.050000,3.8730E-004,1557.050000,3.8730E-004
1557.100000,3.8720E-004,1557.100000,3.8720E-004,1557.100000,3.8720E-004
1557.150000,3.8760E-004,1557.150000,3.8760E-004,1557.150000,3.8760E-004
1557.200000,3.8990E-004,1557.200000,3.8990E-004,1557.200000,3.8990E-004
1557.250000,3.9200E-004,1557.250000,3.9200E-004,1557.250000,3.9200E-004
1557.300000,3.9420E-004,1557.300000,3.9420E-004,1557.300000,3.9420E-004
1557.350000,3.9470E-004,1557.350000,3.9470E-004,1557.350000,3.9470E-004
1557.400000,3.9470E-004,1557.400000,3.9470E-004,1557.400000,3.9470E-004
1557.450000,3.9530E-004,1557.450000,3.9530E-004,1557.450000,3.9530E-004
1557.500000,3.9910E-004,1557.500000,3.9910E-004,1557.500000,3.9910E-004
1557.550000,4.0090E-004,1557.550000,4.0090E-004,1557.550000,4.0090E-004
1557.600000,4.0100E-004,1557.600000,4.0100E-004,1557.600000,4.0100E-004
1557.650000,4.0080E-004,1557.650000,4.0080E-004,1557.650000,4.0080E-004
1557.700000,4.0090E-004,1557.700000,4.0090E-004,1557.700000,4.0090E-004
1557.750000,4.0340E-004,1557.750000,4.0340E-004,1557.750000,4.0340E-004
1557.800000,4.0540E-004,1557.800000,4.0540E-004,1557.800000,4.0540E-004
1557.850000,4.0710E-004,1557.850000,4.0710E-004,1557.850000,4.0710E-004
1557.900000,4.0600E-004,1557.900000,4.0600E-004,1557.900000,4.0600E-004
1557.950000,4.0600E-004,1557.950000,4.0600E-004,1557.950000,4.0600E-004
1558.000000,4.0800E-004,1558.000000,4.0800E-004,1558.000000,4.0800E-004
1558.050000,4.1040E-004,1558.050000,4.1040E-004,1558.050000,4.1040E-004
1558.100000,4.1180E-004,1558.100000,4.1180E-004,1558.100000,4.1180E-004
1558.150000,4.1040E-004,1558.150000,4.1040E-004,1558.150000,4.1040E-004
1558.200000,4.1080E-004,1558.200000,4.1080E-004,1558.200000,4.1080E-004
1558.250000,4.1100E-004,1558.250000,4.1100E-004,1558.250000,4.1100E-004
1558.300000,4.1350E-004,1558.300000,4.1350E-004,1558.300000,4.1350E-004
1558.350000,4.1420E-004,1558.350000,4.1420E-004,1558.350000,4.1420E-004
1558.400000,4.1410E-004,1558.400000,4.1410E-004,1558.400000,4.1410E-004
1558.450000,4.1370E-004,1558.450000,4.1370E-004,1558.450000,4.1370E-004
1558.500000,4.1260E-004,1558.500000,4.1260E-004,1558.500000,4.1260E-004
1558.550000,4.1290E-004,1558.550000,4.1290E-004,1558.550000,4.1290E-004
1558.600000,4.1540E-004,1558.600000,4.1540E-004,1558.600000,4.1540E-004
1558.650000,4.1540E-004,1558.650000,4.1540E-004,1558.650000,4.1540E-004
1558.700000,4.1360E-004,1558.700000,4.1360E-004,1558.700000,4.1360E-004
1558.750000,4.1310E-004,1558.750000,4.1310E-004,1558.750000,4.1310E-004
1558.800000,4.1390E-004,1558.800000,4.1390E-004,1558.800000,4.1390E-004
1558.850000,4.1500E-004,1558.850000,4.1500E-004,1558.850000,4.1500E-004
1558.900000,4.1410E-004,1558.900000,4.1410E-004,1558.900000,4.1410E-004
1558.950000,4.1370E-004,1558.950000,4.1370E-004,1558.950000,4.1370E-004
1559.000000,4.1230E-004,1559.000000,4.1230E-004,1559.000000,4.1230E-004
1559.050000,4.1230E-004,1559.050000,4.1230E-004,1559.050000,4.1230E-004
1559.100000,4.1340E-004,1559.100000,4.1340E-004,1559.100000,4.1340E-004
1559.150000,4.1420E-004,1559.150000,4.1420E-004,1559.150000,4.1420E-004
1559.200000,4.1310E-004,1559.200000,4.1310E-004,1559.200000,4.1310E-004
1559.250000,4.1130E-004,1559.250000,4.1130E-004,1559.250000,4.1130E-004
1559.300000,4.1000E-004,1559.300000,4.1000E-004,1559.300000,4.1000E-004
1559.350000,4.1100E-004,1559.350000,4.1100E-004,1559.350000,4.1100E-004
1559.400000,4.1190E-004,1559.400000,4.1190E-004,1559.400000,4.1190E-004
1559.450000,4.1100E-004,1559.450000,4.1100E-004,1559.450000,4.1100E-004
1559.500000,4.0940E-004,1559.500000,4.0940E-004,1559.500000,4.0940E-004
1559.550000,4.0790E-004,1559.550000,4.0790E-004,1559.550000,4.0790E-004
1559.600000,4.0780E-004,1559.600000,4.0780E-004,1559.600000,4.0780E-004
1559.650000,4.0830E-004,1559.650000,4.0830E-004,1559.650000,4.0830E-004
1559.700000,4.0890E-004,1559.700000,4.0890E-004,1559.700000,4.0890E-004
1559.750000,4.0760E-004,1559.750000,4.0760E-004,1559.750000,4.0760E-004
1559.800000,4.0550E-004,1559.800000,4.0550E-004,1559.800000,4.0550E-004
1559.850000,4.0500E-004,1559.850000,4.0500E-004,1559.850000,4.0500E-004
1559.900000,4.0530E-004,1559.900000,4.0530E-004,1559.900000,4.0530E-004
1559.950000,4.0580E-004,1559.950000,4.0580E-004,1559.950000,4.0580E-004
1560.000000,4.0440E-004,1560.000000,4.0440E-004,1560.000000,4.0440E-004
1560.050000,4.0210E-004,1560.050000,4.0210E-004,1560.050000,4.0210E-004
1560.100000,4.0040E-004,1560.100000,4.0040E-004,1560.100000,4.0040E-004
1560.150000,4.0090E-004,1560.150000,4.0090E-004,1560.150000,4.0090E-004
1560.200000,4.0200E-004,1560.200000,4.0200E-004,1560.200000,4.0200E-004
1560.250000,4.0010E-004,1560.250000,4.0010E-004,1560.250000,4.0010E-004
1560.300000,3.9840E-004,1560.300000,3.9840E-004,1560.300000,3.9840E-004
1560.350000,3.9650E-004,1560.350000,3.9650E-004,1560.350000,3.9650E-004
1560.400000,3.9560E-004,1560.400000,3.9560E-004,1560.400000,3.9560E-004
1560.450000,3.9700E-004,1560.450000,3.9700E-004,1560.450000,3.9700E-004
1560.500000,3.9560E-004,1560.500000,3.9560E-004,1560.500000,3.9560E-004
1560.550000,3.9430E-004,1560.550000,3.9430E-004,1560.550000,3.9430E-004
1560.600000,3.9120E-004,1560.600000,3.9120E-004,1560.600000,3.9120E-004
1560.650000,3.9130E-004,1560.650000,3.9130E-004,1560.650000,3.9130E-004
1560.700000,3.9100E-004,1560.700000,3.9100E-004,1560.700000,3.9100E-004
1560.750000,3.9040E-004,1560.750000,3.9040E-004,1560.750000,3.9040E-004
1560.800000,3.8990E-004,1560.800000,3.8990E-004,1560.800000,3.8990E-004
1560.850000,3.8730E-004,1560.850000,3.8730E-004,1560.850000,3.8730E-004
1560.900000,3.8430E-004,1560.900000,3.8430E-004,1560.900000,3.8430E-004
1560.950000,3.8470E-004,1560.950000,3.8470E-004,1560.950000,3.8470E-004
1561.000000,3.8510E-004,1561.000000,3.8510E-004,1561.000000,3.8510E-004
1561.050000,3.8390E-004,1561.050000,3.8390E-004,1561.050000,3.8390E-004
1561.100000,3.8170E-004,1561.100000,3.8170E-004,1561.100000,3.8170E-004
1561.150000,3.7930E-004,1561.150000,3.7930E-004,1561.150000,3.7930E-004
1561.200000,3.7830E-004,1561.200000,3.7830E-004,1561.200000,3.7830E-004
1561.250000,3.7910E-004,1561.250000,3.7910E-004,1561.250000,3.7910E-004
1561.300000,3.7890E-004,1561.300000,3.7890E-004,1561.300000,3.7890E-004
1561.350000,3.7700E-004,1561.350000,3.7700E-004,1561.350000,3.7700E-004
1561.400000,3.7350E-004,1561.400000,3.7350E-004,1561.400000,3.7350E-004
1561.450000,3.7200E-004,1561.450000,3.7200E-004,1561.450000,3.7200E-004
1561.500000,3.7240E-004,1561.500000,3.7240E-004,1561.500000,3.7240E-004
1561.550000,3.7290E-004,1561.550000,3.7290E-004,1561.550000,3.7290E-004
1561.600000,3.7020E-004,1561.600000,3.7020E-004,1561.600000,3.7020E-004
1561.650000,3.6950E-004,1561.650000,3.6950E-004,1561.650000,3.6950E-004
1561.700000,3.6740E-004,1561.700000,3.6740E-004,1561.700000,3.6740E-004
1561.750000,3.6730E-004,1561.750000,3.6730E-004,1561.750000,3.6730E-004
1561.800000,3.6680E-004,1561.800000,3.6680E-004,1561.800000,3.6680E-004
1561.850000,3.6520E-004,1561.850000,3.6520E-004,1561.850000,3.6520E-004
1561.900000,3.6150E-004,1561.900000,3.6150E-004,1561.900000,3.6150E-004
1561.950000,3.6100E-004,1561.950000,3.6100E-004,1561.950000,3.6100E-004
1562.000000,3.6020E-004,1562.000000,3.6020E-004,1562.000000,3.6020E-004
1562.050000,3.5890E-004,1562.050000,3.5890E-004,1562.050000,3.5890E-004
1562.100000,3.5850E-004,1562.100000,3.5850E-004,1562.100000,3.5850E-004
1562.150000,3.5580E-004,1562.150000,3.5580E-004,1562.150000,3.5580E-004
1562.200000,3.5350E-004,1562.200000,3.5350E-004,1562.200000,3.5350E-004
1562.250000,3.5170E-004,1562.250000,3.5170E-004,1562.250000,3.5170E-004
1562.300000,3.5100E-004,1562.300000,3.5100E-004,1562.300000,3.5100E-004
1562.350000,3.5170E-004,1562.350000,3.5170E-004,1562.350000,3.5170E-004
1562.400000,3.4950E-004,1562.400000,3.4950E-004,1562.400000,3.4950E-004
1562.450000,3.4650E-004,1562.450000,3.4650E-004,1562.450000,3.4650E-004
1562.500000,3.4300E-004,1562.500000,3.4300E-004,1562.500000,3.4300E-004
1562.550000,3.4230E-004,1562.550000,3.4230E-004,1562.550000,3.4230E-004
1562.600000,3.4320E-004,1562.600000,3.4320E-004,1562.600000,3.4320E-004
1562.650000,3.4110E-004,1562.650000,3.4110E-004,1562.650000,3.4110E-004
1562.700000,3.3840E-004,1562.700000,3.3840E-004,1562.700000,3.3840E-004
1562.750000,3.3430E-004,1562.750000,3.3430E-004,1562.750000,3.3430E-004
1562.800000,3.3350E-004,1562.800000,3.3350E-004,1562.800000,3.3350E-004
1562.850000,3.3140E-004,1562.850000,3.3140E-004,1562.850000,3.3140E-004
1562.900000,3.3190E-004,1562.900000,3.3190E-004,1562.900000,3.3190E-004
1562.950000,3.2760E-004,1562.950000,3.2760E-004,1562.950000,3.2760E-004
1563.000000,3.2490E-004,1563.000000,3.2490E-004,1563.000000,3.2490E-004
1563.050000,3.2290E-004,1563.050000,3.2290E-004,1563.050000,3.2290E-004
1563.100000,3.2370E-004,1563.100000,3.2370E-004,1563.100000,3.2370E-004
1563.150000,3.2170E-004,1563.150000,3.2170E-004,1563.150000,3.2170E-004
1563.200000,3.1980E-004,1563.200000,3.1980E-004,1563.200000,3.1980E-004
1563.250000,3.1680E-004,1563.250000,3.1680E-004,1563.250000,3.1680E-004
1563.300000,3.1360E-004,1563.300000,3.1360E-004,1563.300000,3.1360E-004
1563.350000,3.1170E-004,1563.350000,3.1170E-004,1563.350000,3.1170E-004
1563.400000,3.1100E-004,1563.400000,3.1100E-004,1563.400000,3.1100E-004
1563.450000,3.0960E-004,1563.450000,3.0960E-004,1563.450000,3.0960E-004
1563.500000,3.0740E-004,1563.500000,3.0740E-004,1563.500000,3.0740E-004
1563.550000,3.0460E-004,1563.550000,3.0460E-004,1563.550000,3.0460E-004
1563.600000,3.0140E-004,1563.600000,3.0140E-004,1563.600000,3.0140E-004
1563.650000,3.0130E-004,1563.650000,3.0130E-004,1563.650000,3.0130E-004
1563.700000,2.9800E-004,1563.700000,2.9800E-004,1563.700000,2.9800E-004
1563.750000,2.9660E-004,1563.750000,2.9660E-004,1563.750000,2.9660E-004
1563.800000,2.9460E-004,1563.800000,2.9460E-004,1563.800000,2.9460E-004
1563.850000,2.9090E-004,1563.850000,2.9090E-004,1563.850000,2.9090E-004
1563.900000,2.9050E-004,1563.900000,2.9050E-004,1563.900000,2.9050E-004
1563.950000,2.8830E-004,1563.950000,2.8830E-004,1563.950000,2.8830E-004
1564.000000,2.8630E-004,1564.000000,2.8630E-004,1564.000000,2.8630E-004
1564.050000,2.8420E-004,1564.050000,2.8420E-004,1564.050000,2.8420E-004
1564.100000,2.8180E-004,1564.100000,2.8180E-004,1564.100000,2.8180E-004
1564.150000,2.8080E-004,1564.150000,2.8080E-004,1564.150000,2.8080E-004
1564.200000,2.7810E-004,1564.200000,2.7810E-004,1564.200000,2.7810E-004
1564.250000,2.7770E-004,1564.250000,2.7770E-004,1564.250000,2.7770E-004
1564.300000,2.7320E-004,1564.300000,2.7320E-004,1564.300000,2.7320E-004
1564.350000,2.7270E-004,1564.350000,2.7270E-004,1564.350000,2.7270E-004
1564.400000,2.6930E-004,1564.400000,2.6930E-004,1564.400000,2.6930E-004
1564.450000,2.6780E-004,1564.450000,2.6780E-004,1564.450000,2.6780E-004
1564.500000,2.6630E-004,1564.500000,2.6630E-004,1564.500000,2.6630E-004
1564.550000,2.6490E-004,1564.550000,2.6490E-004,1564.550000,2.6490E-004
1564.600000,2.6170E-004,1564.600000,2.6170E-004,1564.600000,2.6170E-004
1564.650000,2.6070E-004,1564.650000,2.6070E-004,1564.650000,2.6070E-004
1564.700000,2.5880E-004,1564.700000,2.5880E-004,1564.700000,2.5880E-004
1564.750000,2.5580E-004,1564.750000,2.5580E-004,1564.750000,2.5580E-004
1564.800000,2.5590E-004,1564.800000,2.5590E-004,1564.800000,2.5590E-004
1564.850000,2.5370E-004,1564.850000,2.5370E-004,1564.850000,2.5370E-004
1564.900000,2.5100E-004,1564.900000,2.5100E-004,1564.900000,2.5100E-004
1564.950000,2.4950E-004,1564.950000,2.4950E-004,1564.950000,2.4950E-004
1565.000000,2.4800E-004,1565.000000,2.4800E-004,1565.000000,2.4800E-004
1565.050000,2.4540E-004,1565.050000,2.4540E-004,1565.050000,2.4540E-004
1565.100000,2.4320E-004,1565.100000,2.4320E-004,1565.100000,2.4320E-004
1565.150000,2.4210E-004,1565.150000,2.4210E-004,1565.150000,2.4210E-004
1565.200000,2.4030E-004,1565.200000,2.4030E-004,1565.200000,2.4030E-004
1565.250000,2.3790E-004,1565.250000,2.3790E-004,1565.250000,2.3790E-004
1565.300000,2.3640E-004,1565.300000,2.3640E-004,1565.300000,2.3640E-004
1565.350000,2.3560E-004,1565.350000,2.3560E-004,1565.350000,2.3560E-004
1565.400000,2.3150E-004,1565.400000,2.3150E-004,1565.400000,2.3150E-004
1565.450000,2.3060E-004,1565.450000,2.3060E-004,1565.450000,2.3060E-004
1565.500000,2.2740E-004,1565.500000,2.2740E-004,1565.500000,2.2740E-004
1565.550000,2.2780E-004,1565.550000,2.2780E-004,1565.550000,2.2780E-004
1565.600000,2.2630E-004,1565.600000,2.2630E-004,1565.600000,2.2630E-004
1565.650000,2.2430E-004,1565.650000,2.2430E-004,1565.650000,2.2430E-004
1565.700000,2.2230E-004,1565.700000,2.2230E-004,1565.700000,2.2230E-004
1565.750000,2.1970E-004,1565.750000,2.1970E-004,1565.750000,2.1970E-004
1565.800000,2.1960E-004,1565.800000,2.1960E-004,1565.800000,2.1960E-004
1565.850000,2.1740E-004,1565.850000,2.1740E-004,1565.850000,2.1740E-004
1565.900000,2.1610E-004,1565.900000,2.1610E-004,1565.900000,2.1610E-004
1565.950000,2.1310E-004,1565.950000,2.1310E-004,1565.950000,2.1310E-004
1566.000000,2.1130E-004,1566.000000,2.1130E-004,1566.000000,2.1130E-004
1566.050000,2.0980E-004,1566.050000,2.0980E-004,1566.050000,2.0980E-004
1566.100000,2.0860E-004,1566.100000,2.0860E-004,1566.100000,2.0860E-004
1566.150000,2.0730E-004,1566.150000,2.0730E-004,1566.150000,2.0730E-004
1566.200000,2.0420E-004,1566.200000,2.0420E-004,1566.200000,2.0420E-004
1566.250000,2.0180E-004,1566.250000,2.0180E-004,1566.250000,2.0180E-004
1566.300000,2.0160E-004,1566.300000,2.0160E-004,1566.300000,2.0160E-004
1566.350000,2.0030E-004,1566.350000,2.0030E-004,1566.350000,2.0030E-004
1566.400000,1.9810E-004,1566.400000,1.9810E-004,1566.400000,1.9810E-004
1566.450000,1.9610E-004,1566.450000,1.9610E-004,1566.450000,1.9610E-004
1566.500000,1.9460E-004,1566.500000,1.9460E-004,1566.500000,1.9460E-004
1566.550000,1.9260E-004,1566.550000,1.9260E-004,1566.550000,1.9260E-004
1566.600000,1.9070E-004,1566.600000,1.9070E-004,1566.600000,1.9070E-004
1566.650000,1.9020E-004,1566.650000,1.9020E-004,1566.650000,1.9020E-004
1566.700000,1.8780E-004,1566.700000,1.8780E-004,1566.700000,1.8780E-004
1566.750000,1.8590E-004,1566.750000,1.8590E-004,1566.750000,1.8590E-004
1566.800000,1.8480E-004,1566.800000,1.8480E-004,1566.800000,1.8480E-004
1566.850000,1.8330E-004,1566.850000,1.8330E-004,1566.850000,1.8330E-004
1566.900000,1.8030E-004,1566.900000,1.8030E-004,1566.900000,1.8030E-004
1566.950000,1.7900E-004,1566.950000,1.7900E-004,1566.950000,1.7900E-004
1567.000000,1.7700E-004,1567.000000,1.7700E-004,1567.000000,1.7700E-004
1567.050000,1.7670E-004,1567.050000,1.7670E-004,1567.050000,1.7670E-004
1567.100000,1.7470E-004,1567.100000,1.7470E-004,1567.100000,1.7470E-004
1567.150000,1.7370E-004,1567.150000,1.7370E-004,1567.150000,1.7370E-004
1567.200000,1.7260E-004,1567.200000,1.7260E-004,1567.200000,1.7260E-004
1567.250000,1.6940E-004,1567.250000,1.6940E-004,1567.250000,1.6940E-004
1567.300000,1.6840E-004,1567.300000,1.6840E-004,1567.300000,1.6840E-004
1567.350000,1.6600E-004,1567.350000,1.6600E-004,1567.350000,1.6600E-004
1567.400000,1.6700E-004,1567.400000,1.6700E-004,1567.400000,1.6700E-004
1567.450000,1.6490E-004,1567.450000,1.6490E-004,1567.450000,1.6490E-004
1567.500000,1.6450E-004,1567.500000,1.6450E-004,1567.500000,1.6450E-004
1567.550000,1.6140E-004,1567.550000,1.6140E-004,1567.550000,1.6140E-004
1567.600000,1.6070E-004,1567.600000,1.6070E-004,1567.600000,1.6070E-004
1567.650000,1.5890E-004,1567.650000,1.5890E-004,1567.650000,1.5890E-004
1567.700000,1.5790E-004,1567.700000,1.5790E-004,1567.700000,1.5790E-004
1567.750000,1.5650E-004,1567.750000,1.5650E-004,1567.750000,1.5650E-004
1567.800000,1.5620E-004,1567.800000,1.5620E-004,1567.800000,1.5620E-004
1567.850000,1.5420E-004,1567.850000,1.5420E-004,1567.850000,1.5420E-004
1567.900000,1.5290E-004,1567.900000,1.5290E-004,1567.900000,1.5290E-004
1567.950000,1.5220E-004,1567.950000,1.5220E-004,1567.950000,1.5220E-004
1568.000000,1.5030E-004,1568.000000,1.5030E-004,1568.000000,1.5030E-004
1568.050000,1.5020E-004,1568.050000,1.5020E-004,1568.050000,1.5020E-004
1568.100000,1.4790E-004,1568.100000,1.4790E-004,1568.100000,1.4790E-004
1568.150000,1.4580E-004,1568.150000,1.4580E-004,1568.150000,1.4580E-004
1568.200000,1.4630E-004,1568.200000,1.4630E-004,1568.200000,1.4630E-004
1568.250000,1.4430E-004,1568.250000,1.4430E-004,1568.250000,1.4430E-004
1568.300000,1.4430E-004,1568.300000,1.4430E-004,1568.300000,1.4430E-004
1568.350000,1.4280E-004,1568.350000,1.4280E-004,1568.350000,1.4280E-004
1568.400000,1.4070E-004,1568.400000,1.4070E-004,1568.400000,1.4070E-004
1568.450000,1.3960E-004,1568.450000,1.3960E-004,1568.450000,1.3960E-004
1568.500000,1.4010E-004,1568.500000,1.4010E-004,1568.500000,1.4010E-004
1568.550000,1.3930E-004,1568.550000,1.3930E-004,1568.550000,1.3930E-004
1568.600000,1.3770E-004,1568.600000,1.3770E-004,1568.600000,1.3770E-004
1568.650000,1.3540E-004,1568.650000,1.3540E-004,1568.650000,1.3540E-004
1568.700000,1.3510E-004,1568.700000,1.3510E-004,1568.700000,1.3510E-004
1568.750000,1.3470E-004,1568.750000,1.3470E-004,1568.750000,1.3470E-004
1568.800000,1.3370E-004,1568.800000,1.3370E-004,1568.800000,1.3370E-004
1568.850000,1.3340E-004,1568.850000,1.3340E-004,1568.850000,1.3340E-004
1568.900000,1.3150E-004,1568.900000,1.3150E-004,1568.900000,1.3150E-004
1568.950000,1.3060E-004,1568.950000,1.3060E-004,1568.950000,1.3060E-004
1569.000000,1.3040E-004,1569.000000,1.3040E-004,1569.000000,1.3040E-004
1569.050000,1.3040E-004,1569.050000,1.3040E-004,1569.050000,1.3040E-004
1569.100000,1.2980E-004,1569.100000,1.2980E-004,1569.100000,1.2980E-004
1569.150000,1.2800E-004,1569.150000,1.2800E-004,1569.150000,1.2800E-004
1569.200000,1.2780E-004,1569.200000,1.2780E-004,1569.200000,1.2780E-004
1569.250000,1.2640E-004,1569.250000,1.2640E-004,1569.250000,1.2640E-004
1569.300000,1.2680E-004,1569.300000,1.2680E-004,1569.300000,1.2680E-004
1569.350000,1.2570E-004,1569.350000,1.2570E-004,1569.350000,1.2570E-004
1569.400000,1.2580E-004,1569.400000,1.2580E-004,1569.400000,1.2580E-004
1569.450000,1.2510E-004,1569.450000,1.2510E-004,1569.450000,1.2510E-004
1569.500000,1.2430E-004,1569.500000,1.2430E-004,1569.500000,1.2430E-004
1569.550000,1.2410E-004,1569.550000,1.2410E-004,1569.550000,1.2410E-004
1569.600000,1.2370E-004,1569.600000,1.2370E-004,1569.600000,1.2370E-004
1569.650000,1.2290E-004,1569.650000,1.2290E-004,1569.650000,1.2290E-004
1569.700000,1.2270E-004,1569.700000,1.2270E-004,1569.700000,1.2270E-004
1569.750000,1.2240E-004,1569.750000,1.2240E-004,1569.750000,1.2240E-004
1569.800000,1.2240E-004,1569.800000,1.2240E-004,1569.800000,1.2240E-004
1569.850000,1.2220E-004,1569.850000,1.2220E-004,1569.850000,1.2220E-004
1569.900000,1.2210E-004,1569.900000,1.2210E-004,1569.900000,1.2210E-004
1569.950000,1.2150E-004,1569.950000,1.2150E-004,1569.950000,1.2150E-004
1570.000000,1.2080E-004,1570.000000,1.2080E-004,1570.000000,1.2080E-004
1570.050000,1.2110E-004,1570.050000,1.2110E-004,1570.050000,1.2110E-004
1570.100000,1.2100E-004,1570.100000,1.2100E-004,1570.100000,1.2100E-004
1570.150000,1.2100E-004,1570.150000,1.2100E-004,1570.150000,1.2100E-004
1570.200000,1.2130E-004,1570.200000,1.2130E-004,1570.200000,1.2130E-004
1570.250000,1.2070E-004,1570.250000,1.2070E-004,1570.250000,1.2070E-004
1570.300000,1.2060E-004,1570.300000,1.2060E-004,1570.300000,1.2060E-004
1570.350000,1.2150E-004,1570.350000,1.2150E-004,1570.350000,1.2150E-004
1570.400000,1.2150E-004,1570.400000,1.2150E-004,1570.400000,1.2150E-004
1570.450000,1.2170E-004,1570.450000,1.2170E-004,1570.450000,1.2170E-004
1570.500000,1.2130E-004,1570.500000,1.2130E-004,1570.500000,1.2130E-004
1570.550000,1.2100E-004,1570.550000,1.2100E-004,1570.550000,1.2100E-004
1570.600000,1.2200E-004,1570.600000,1.2200E-004,1570.600000,1.2200E-004
1570.650000,1.2270E-004,1570.650000,1.2270E-004,1570.650000,1.2270E-004
1570.700000,1.2340E-004,1570.700000,1.2340E-004,1570.700000,1.2340E-004
1570.750000,1.2330E-004,1570.750000,1.2330E-004,1570.750000,1.2330E-004
1570.800000,1.2330E-004,1570.800000,1.2330E-004,1570.800000,1.2330E-004
1570.850000,1.2400E-004,1570.850000,1.2400E-004,1570.850000,1.2400E-004
1570.900000,1.2390E-004,1570.900000,1.2390E-004,1570.900000,1.2390E-004
1570.950000,1.2550E-004,1570.950000,1.2550E-004,1570.950000,1.2550E-004
1571.000000,1.2590E-004,1571.000000,1.2590E-004,1571.000000,1.2590E-004
1571.050000,1.2600E-004,1571.050000,1.2600E-004,1571.050000,1.2600E-004
1571.100000,1.2600E-004,1571.100000,1.2600E-004,1571.100000,1.2600E-004
1571.150000,1.2650E-004,1571.150000,1.2650E-004,1571.150000,1.2650E-004
1571.200000,1.2800E-004,1571.200000,1.2800E-004,1571.200000,1.2800E-004
1571.250000,1.2810E-004,1571.250000,1.2810E-004,1571.250000,1.2810E-004
1571.300000,1.2820E-004,1571.300000,1.2820E-004,1571.300000,1.2820E-004
1571.350000,1.2810E-004,1571.350000,1.2810E-004,1571.350000,1.2810E-004
