1554.650000,1.2060E-005,1554.650000,1.2060E-005,1554.650000,1.2060E-005
1554.700000,1.2270E-005,1554.700000,1.2270E-005,1554.700000,1.2270E-005
1554.750000,1.2660E-005,1554.750000,1.2660E-005,1554.750000,1.2660E-005
1554.800000,1.2880E-005,1554.800000,1.2880E-005,1554.800000,1.2880E-005
1554.850000,1.3600E-005,1554.850000,1.3600E-005,1554.850000,1.3600E-005
1554.900000,1.3730E-005,1554.900000,1.3730E-005,1554.900000,1.3730E-005
1554.950000,1.4070E-005,1554.950000,1.4070E-005,1554.950000,1.4070E-005
1555.000000,1.4590E-005,1555.000000,1.4590E-005,1555.000000,1.4590E-005
1555.050000,1.4910E-005,1555.050000,1.4910E-005,1555.050000,1.4910E-005
1555.100000,1.5400E-005,1555.100000,1.5400E-005,1555.100000,1.5400E-005
1555.150000,1.6000E-005,1555.150000,1.6000E-005,1555.150000,1.6000E-005
1555.200000,1.6600E-005,1555.200000,1.6600E-005,1555.200000,1.6600E-005
1555.250000,1.7220E-005,1555.250000,1.7220E-005,1555.250000,1.7220E-005
1555.300000,1.7540E-005,1555.300000,1.7540E-005,1555.300000,1.7540E-005
1555.350000,1.8310E-005,1555.350000,1.8310E-005,1555.350000,1.8310E-005
1555.400000,1.8930E-005,1555.400000,1.8930E-005,1555.400000,1.8930E-005
1555.450000,1.9480E-005,1555.450000,1.9480E-005,1555.450000,1.9480E-005
1555.500000,2.0710E-005,1555.500000,2.0710E-005,1555.500000,2.0710E-005
1555.550000,2.1120E-005,1555.550000,2.1120E-005,1555.550000,2.1120E-005
1555.600000,2.1340E-005,1555.600000,2.1340E-005,1555.600000,2.1340E-005
1555.650000,2.2470E-005,1555.650000,2.2470E-005,1555.650000,2.2470E-005
1555.700000,2.2920E-005,1555.700000,2.2920E-005,1555.700000,2.2920E-005
1555.750000,2.5150E-005,1555.750000,2.5150E-005,1555.750000,2.5150E-005
1555.800000,2.7290E-005,1555.800000,2.7290E-005,1555.800000,2.7290E-005
1555.850000,2.7400E-005,1555.850000,2.7400E-005,1555.850000,2.7400E-005
1555.900000,2.8700E-005,1555.900000,2.8700E-005,1555.900000,2.8700E-005
1555.950000,3.0490E-005,1555.950000,3.0490E-005,1555.950000,3.0490E-005
1556.000000,3.1840E-005,1556.000000,3.1840E-005,1556.000000,3.1840E-005
1556.050000,3.3220E-005,1556.050000,3.3220E-005,1556.050000,3.3220E-005
1556.100000,3.4490E-005,1556.100000,3.4490E-005,1556.100000,3.4490E-005
1556.150000,3.5750E-005,1556.150000,3.5750E-005,1556.150000,3.5750E-005
1556.200000,3.4820E-005,1556.200000,3.4820E-005,1556.200000,3.4820E-005
1556.250000,3.5490E-005,1556.250000,3.5490E-005,1556.250000,3.5490E-005
1556.300000,3.6930E-005,1556.300000,3.6930E-005,1556.300000,3.6930E-005
1556.350000,4.0460E-005,1556.350000,4.0460E-005,1556.350000,4.0460E-005
1556.400000,4.0640E-005,1556.400000,4.0640E-005,1556.400000,4.0640E-005
1556.450000,4.2240E-005,1556.450000,4.2240E-005,1556.450000,4.2240E-005
1556.500000,4.5670E-005,1556.500000,4.5670E-005,1556.500000,4.5670E-005
1556.550000,4.6870E-005,1556.550000,4.6870E-005,1556.550000,4.6870E-005
1556.600000,4.5680E-005,1556.600000,4.5680E-005,1556.600000,4.5680E-005
1556.650000,4.6300E-005,1556.650000,4.6300E-005,1556.650000,4.6300E-005
1556.700000,5.3520E-005,1556.700000,5.3520E-005,1556.700000,5.3520E-005
1556.750000,6.2050E-005,1556.750000,6.2050E-005,1556.750000,6.2050E-005
1556.800000,5.4140E-005,1556.800000,5.4140E-005,1556.800000,5.4140E-005
1556.850000,5.0650E-005,1556.850000,5.0650E-005,1556.850000,5.0650E-005
1556.900000,5.4650E-005,1556.900000,5.4650E-005,1556.900000,5.4650E-005
1556.950000,5.6570E-005,1556.950000,5.6570E-005,1556.950000,5.6570E-005
1557.000000,6.1080E-005,1557.000000,6.1080E-005,1557.000000,6.1080E-005
1557.050000,1.3790E-004,1557.050000,1.3790E-004,1557.050000,1.3790E-004
1557.100000,1.3600E-002,1557.100000,1.3600E-002,1557.100000,1.3600E-002
1557.150000,5.0620E-002,1557.150000,5.0620E-002,1557.150000,5.0620E-002
1557.200000,2.4040E-002,1557.200000,2.4040E-002,1557.200000,2.4040E-002
1557.250000,4.2020E-004,1557.250000,4.2020E-004,1557.250000,4.2020E-004
1557.300000,2.6100E-004,1557.300000,2.6100E-004,1557.300000,2.6100E-004
1557.350000,9.8870E-003,1557.350000,9.8870E-003,1557.350000,9.8870E-003
1557.400000,7.4000E-003,1557.400000,7.4000E-003,1557.400000,7.4000E-003
1557.450000,2.1490E-004,1557.450000,2.1490E-004,1557.450000,2.1490E-004
1557.500000,4.8700E-005,1557.500000,4.8700E-005,1557.500000,4.8700E-005
1557.550000,4.7270E-005,1557.550000,4.7270E-005,1557.550000,4.7270E-005
1557.600000,3.5860E-005,1557.600000,3.5860E-005,1557.600000,3.5860E-005
1557.650000,3.3160E-005,1557.650000,3.3160E-005,1557.650000,3.3160E-005
1557.700000,3.3010E-005,1557.700000,3.3010E-005,1557.700000,3.3010E-005
1557.750000,3.0710E-005,1557.750000,3.0710E-005,1557.750000,3.0710E-005
1557.800000,2.9520E-005,1557.800000,2.9520E-005,1557.800000,2.9520E-005
1557.850000,2.8420E-005,1557.850000,2.8420E-005,1557.850000,2.8420E-005
1557.900000,2.6040E-005,1557.900000,2.6040E-005,1557.900000,2.6040E-005
1557.950000,2.4960E-005,1557.950000,2.4960E-005,1557.950000,2.4960E-005
1558.000000,2.2950E-005,1558.000000,2.2950E-005,1558.000000,2.2950E-005
1558.050000,2.2530E-005,1558.050000,2.2530E-005,1558.050000,2.2530E-005
1558.100000,2.0200E-005,1558.100000,2.0200E-005,1558.100000,2.0200E-005
1558.150000,1.9020E-005,1558.150000,1.9020E-005,1558.150000,1.9020E-005
1558.200000,1.7860E-005,1558.200000,1.7860E-005,1558.200000,1.7860E-005
1558.250000,1.7200E-005,1558.250000,1.7200E-005,1558.250000,1.7200E-005
1558.300000,1.6690E-005,1558.300000,1.6690E-005,1558.300000,1.6690E-005
1558.350000,1.6200E-005,1558.350000,1.6200E-005,1558.350000,1.6200E-005
1558.400000,1.5030E-005,1558.400000,1.5030E-005,1558.400000,1.5030E-005
1558.450000,1.3920E-005,1558.450000,1.3920E-005,1558.450000,1.3920E-005
1558.500000,1.3210E-005,1558.500000,1.3210E-005,1558.500000,1.3210E-005
1558.550000,1.2880E-005,1558.550000,1.2880E-005,1558.550000,1.2880E-005
1558.600000,1.2040E-005,1558.600000,1.2040E-005,1558.600000,1.2040E-005
1558.650000,1.1400E-005,1558.650000,1.1400E-005,1558.650000,1.1400E-005
1558.700000,1.0810E-005,1558.700000,1.0810E-005,1558.700000,1.0810E-005
1558.750000,1.0190E-005,1558.750000,1.0190E-005,1558.750000,1.0190E-005
1558.800000,9.6960E-006,1558.800000,9.6960E-006,1558.800000,9.6960E-006
1558.850000,9.2570E-006,1558.850000,9.2570E-006,1558.850000,9.2570E-006
1558.900000,8.6410E-006,1558.900000,8.6410E-006,1558.900000,8.6410E-006
1558.950000,8.1850E-006,1558.950000,8.1850E-006,1558.950000,8.1850E-006
1559.000000,7.7460E-006,1559.000000,7.7460E-006,1559.000000,7.7460E-006
1559.050000,7.6200E-006,1559.050000,7.6200E-006,1559.050000,7.6200E-006
1559.100000,7.1570E-006,1559.100000,7.1570E-006,1559.100000,7.1570E-006
1559.150000,6.8510E-006,1559.150000,6.8510E-006,1559.150000,6.8510E-006
1559.200000,6.5100E-006,1559.200000,6.5100E-006,1559.200000,6.5100E-006
1559.250000,6.1830E-006,1559.250000,6.1830E-006,1559.250000,6.1830E-006
1559.300000,5.7900E-006,1559.300000,5.7900E-006,1559.300000,5.7900E-006
1559.350000,5.5180E-006,1559.350000,5.5180E-006,1559.350000,5.5180E-006
1559.400000,5.2890E-006,1559.400000,5.2890E-006,1559.400000,5.2890E-006
1559.450000,5.1410E-006,1559.450000,5.1410E-006,1559.450000,5.1410E-006
1559.500000,4.9030E-006,1559.500000,4.9030E-006,1559.500000,4.9030E-006
1559.550000,4.5730E-006,1559.550000,4.5730E-006,1559.550000,4.5730E-006
1559.600000,4.4210E-006,1559.600000,4.4210E-006,1559.600000,4.4210E-006
1559.650000,4.2860E-006,1559.650000,4.2860E-006,1559.650000,4.2860E-006
1559.700000,4.0620E-006,1559.700000,4.0620E-006,1559.700000,4.0620E-006
1559.750000,3.9520E-006,1559.750000,3.9520E-006,1559.750000,3.9520E-006
1559.800000,3.8200E-006,1559.800000,3.8200E-006,1559.800000,3.8200E-006
1559.850000,3.6380E-006,1559.850000,3.6380E-006,1559.850000,3.6380E-006
1559.900000,3.4370E-006,1559.900000,3.4370E-006,1559.900000,3.4370E-006
1559.950000,3.3600E-006,1559.950000,3.3600E-006,1559.950000,3.3600E-006
1560.000000,3.1480E-006,1560.000000,3.1480E-006,1560.000000,3.1480E-006
1560.050000,3.0050E-006,1560.050000,3.0050E-006,1560.050000,3.0050E-006
1560.100000,2.9250E-006,1560.100000,2.9250E-006,1560.100000,2.9250E-006
1560.150000,2.7970E-006,1560.150000,2.7970E-006,1560.150000,2.7970E-006
1560.200000,2.7340E-006,1560.200000,2.7340E-006,1560.200000,2.7340E-006
1560.250000,2.5330E-006,1560.250000,2.5330E-006,1560.250000,2.5330E-006
1560.300000,2.6230E-006,1560.300000,2.6230E-006,1560.300000,2.6230E-006
1560.350000,2.3780E-006,1560.350000,2.3780E-006,1560.350000,2.3780E-006
1560.400000,2.4060E-006,1560.400000,2.4060E-006,1560.400000,2.4060E-006
1560.450000,2.2880E-006,1560.450000,2.2880E-006,1560.450000,2.2880E-006
1560.500000,2.2660E-006,1560.500000,2.2660E-006,1560.500000,2.2660E-006
1560.550000,2.0600E-006,1560.550000,2.0600E-006,1560.550000,2.0600E-006
1560.600000,2.0100E-006,1560.600000,2.0100E-006,1560.600000,2.0100E-006
1560.650000,1.8960E-006,1560.650000,1.8960E-006,1560.650000,1.8960E-006
1560.700000,1.8740E-006,1560.700000,1.8740E-006,1560.700000,1.8740E-006
1560.750000,1.9380E-006,1560.750000,1.9380E-006,1560.750000,1.9380E-006
1560.800000,1.8100E-006,1560.800000,1.8100E-006,1560.800000,1.8100E-006
1560.850000,1.7070E-006,1560.850000,1.7070E-006,1560.850000,1.7070E-006
1560.900000,1.5730E-006,1560.900000,1.5730E-006,1560.900000,1.5730E-006
1560.950000,1.5910E-006,1560.950000,1.5910E-006,1560.950000,1.5910E-006
1561.000000,1.5070E-006,1561.000000,1.5070E-006,1561.000000,1.5070E-006
1561.050000,1.4960E-006,1561.050000,1.4960E-006,1561.050000,1.4960E-006
1561.100000,1.5270E-006,1561.100000,1.5270E-006,1561.100000,1.5270E-006
1561.150000,1.3450E-006,1561.150000,1.3450E-006,1561.150000,1.3450E-006
1561.200000,1.3850E-006,1561.200000,1.3850E-006,1561.200000,1.3850E-006
1561.250000,1.3310E-006,1561.250000,1.3310E-006,1561.250000,1.3310E-006
1561.300000,1.2380E-006,1561.300000,1.2380E-006,1561.300000,1.2380E-006
1561.350000,1.1180E-006,1561.350000,1.1180E-006,1561.350000,1.1180E-006
1561.400000,1.2410E-006,1561.400000,1.2410E-006,1561.400000,1.2410E-006
1561.450000,1.0390E-006,1561.450000,1.0390E-006,1561.450000,1.0390E-006
1561.500000,1.0590E-006,1561.500000,1.0590E-006,1561.500000,1.0590E-006
1561.550000,1.0070E-006,1561.550000,1.0070E-006,1561.550000,1.0070E-006
1561.600000,1.0490E-006,1561.600000,1.0490E-006,1561.600000,1.0490E-006
1561.650000,1.0010E-006,1561.650000,1.0010E-006,1561.650000,1.0010E-006
1561.700000,9.8220E-007,1561.700000,9.8220E-007,1561.700000,9.8220E-007
1561.750000,1.0220E-006,1561.750000,1.0220E-006,1561.750000,1.0220E-006
1561.800000,8.9020E-007,1561.800000,8.9020E-007,1561.800000,8.9020E-007
1561.850000,9.0140E-007,1561.850000,9.0140E-007,1561.850000,9.0140E-007
1561.900000,9.0240E-007,1561.900000,9.0240E-007,1561.900000,9.0240E-007
1561.950000,8.4000E-007,1561.950000,8.4000E-007,1561.950000,8.4000E-007
1562.000000,8.5340E-007,1562.000000,8.5340E-007,1562.000000,8.5340E-007
1562.050000,6.8880E-007,1562.050000,6.8880E-007,1562.050000,6.8880E-007
1562.100000,7.8390E-007,1562.100000,7.8390E-007,1562.100000,7.8390E-007
1562.150000,7.4980E-007,1562.150000,7.4980E-007,1562.150000,7.4980E-007
1562.200000,7.9080E-007,1562.200000,7.9080E-007,1562.200000,7.9080E-007
1562.250000,8.3780E-007,1562.250000,8.3780E-007,1562.250000,8.3780E-007
1562.300000,6.8640E-007,1562.300000,6.8640E-007,1562.300000,6.8640E-007
1562.350000,6.6900E-007,1562.350000,6.6900E-007,1562.350000,6.6900E-007
1562.400000,6.5770E-007,1562.400000,6.5770E-007,1562.400000,6.5770E-007
1562.450000,7.5700E-007,1562.450000,7.5700E-007,1562.450000,7.5700E-007
1562.500000,5.2730E-007,1562.500000,5.2730E-007,1562.500000,5.2730E-007
1562.550000,5.7840E-007,1562.550000,5.7840E-007,1562.550000,5.7840E-007
1562.600000,5.6930E-007,1562.600000,5.6930E-007,1562.600000,5.6930E-007
1562.650000,6.8060E-007,1562.650000,6.8060E-007,1562.650000,6.8060E-007
1562.700000,5.0990E-007,1562.700000,5.0990E-007,1562.700000,5.0990E-007
1562.750000,4.8340E-007,1562.750000,4.8340E-007,1562.750000,4.8340E-007
1562.800000,5.2010E-007,1562.800000,5.2010E-007,1562.800000,5.2010E-007
1562.850000,5.1150E-007,1562.850000,5.1150E-007,1562.850000,5.1150E-007
1562.900000,6.5680E-007,1562.900000,6.5680E-007,1562.900000,6.5680E-007
1562.950000,6.3680E-007,1562.950000,6.3680E-007,1562.950000,6.3680E-007
1563.000000,6.7300E-007,1563.000000,6.7300E-007,1563.000000,6.7300E-007
1563.050000,6.4760E-007,1563.050000,6.4760E-007,1563.050000,6.4760E-007
1563.100000,5.9920E-007,1563.100000,5.9920E-007,1563.100000,5.9920E-007
1563.150000,5.7440E-007,1563.150000,5.7440E-007,1563.150000,5.7440E-007
1563.200000,6.3550E-007,1563.200000,6.3550E-007,1563.200000,6.3550E-007
1563.250000,5.3630E-007,1563.250000,5.3630E-007,1563.250000,5.3630E-007
1563.300000,5.1420E-007,1563.300000,5.1420E-007,1563.300000,5.1420E-007
1563.350000,5.3280E-007,1563.350000,5.3280E-007,1563.350000,5.3280E-007
1563.400000,5.7880E-007,1563.400000,5.7880E-007,1563.400000,5.7880E-007
1563.450000,5.4970E-007,1563.450000,5.4970E-007,1563.450000,5.4970E-007
1563.500000,4.9850E-007,1563.500000,4.9850E-007,1563.500000,4.9850E-007
1563.550000,5.0560E-007,1563.550000,5.0560E-007,1563.550000,5.0560E-007
1563.600000,5.0360E-007,1563.600000,5.0360E-007,1563.600000,5.0360E-007
1563.650000,5.1890E-007,1563.650000,5.1890E-007,1563.650000,5.1890E-007
1563.700000,4.6680E-007,1563.700000,4.6680E-007,1563.700000,4.6680E-007
1563.750000,4.8360E-007,1563.750000,4.8360E-007,1563.750000,4.8360E-007
1563.800000,4.5790E-007,1563.800000,4.5790E-007,1563.800000,4.5790E-007
1563.850000,4.8660E-007,1563.850000,4.8660E-007,1563.850000,4.8660E-007
1563.900000,4.4880E-007,1563.900000,4.4880E-007,1563.900000,4.4880E-007
1563.950000,4.3700E-007,1563.950000,4.3700E-007,1563.950000,4.3700E-007
1564.000000,4.4450E-007,1564.000000,4.4450E-007,1564.000000,4.4450E-007
1564.050000,4.7220E-007,1564.050000,4.7220E-007,1564.050000,4.7220E-007
1564.100000,4.5630E-007,1564.100000,4.5630E-007,1564.100000,4.5630E-007
1564.150000,4.0050E-007,1564.150000,4.0050E-007,1564.150000,4.0050E-007
1564.200000,4.2330E-007,1564.200000,4.2330E-007,1564.200000,4.2330E-007
1564.250000,4.0330E-007,1564.250000,4.0330E-007,1564.250000,4.0330E-007
1564.300000,3.8920E-007,1564.300000,3.8920E-007,1564.300000,3.8920E-007
1564.350000,4.0880E-007,1564.350000,4.0880E-007,1564.350000,4.0880E-007
1564.400000,4.1850E-007,1564.400000,4.1850E-007,1564.400000,4.1850E-007
1564.450000,4.1500E-007,1564.450000,4.1500E-007,1564.450000,4.1500E-007
1564.500000,4.1100E-007,1564.500000,4.1100E-007,1564.500000,4.1100E-007
1564.550000,4.0640E-007,1564.550000,4.0640E-007,1564.550000,4.0640E-007
1564.600000,3.4300E-007,1564.600000,3.4300E-007,1564.600000,3.4300E-007
1564.650000,4.0040E-007,1564.650000,4.0040E-007,1564.650000,4.0040E-007
1564.700000,3.2720E-007,1564.700000,3.2720E-007,1564.700000,3.2720E-007
1564.750000,3.7610E-007,1564.750000,3.7610E-007,1564.750000,3.7610E-007
1564.800000,3.5060E-007,1564.800000,3.5060E-007,1564.800000,3.5060E-007
1564.850000,3.1270E-007,1564.850000,3.1270E-007,1564.850000,3.1270E-007
1564.900000,4.0350E-007,1564.900000,4.0350E-007,1564.900000,4.0350E-007
1564.950000,3.4210E-007,1564.950000,3.4210E-007,1564.950000,3.4210E-007
1565.000000,2.8920E-007,1565.000000,2.8920E-007,1565.000000,2.8920E-007
1565.050000,3.7040E-007,1565.050000,3.7040E-007,1565.050000,3.7040E-007
1565.100000,3.2290E-007,1565.100000,3.2290E-007,1565.100000,3.2290E-007
1565.150000,2.7690E-007,1565.150000,2.7690E-007,1565.150000,2.7690E-007
1565.200000,3.1520E-007,1565.200000,3.1520E-007,1565.200000,3.1520E-007
1565.250000,3.4980E-007,1565.250000,3.4980E-007,1565.250000,3.4980E-007
1565.300000,3.2580E-007,1565.300000,3.2580E-007,1565.300000,3.2580E-007
1565.350000,2.5390E-007,1565.350000,2.5390E-007,1565.350000,2.5390E-007
1565.400000,2.3930E-007,1565.400000,2.3930E-007,1565.400000,2.3930E-007
1565.450000,3.0150E-007,1565.450000,3.0150E-007,1565.450000,3.0150E-007
1565.500000,2.2770E-007,1565.500000,2.2770E-007,1565.500000,2.2770E-007
1565.550000,2.8460E-007,1565.550000,2.8460E-007,1565.550000,2.8460E-007
1565.600000,2.8340E-007,1565.600000,2.8340E-007,1565.600000,2.8340E-007
1565.650000,2.9360E-007,1565.650000,2.9360E-007,1565.650000,2.9360E-007
1565.700000,3.5360E-007,1565.700000,3.5360E-007,1565.700000,3.5360E-007
1565.750000,2.7040E-007,1565.750000,2.7040E-007,1565.750000,2.7040E-007
1565.800000,2.8080E-007,1565.800000,2.8080E-007,1565.800000,2.8080E-007
1565.850000,2.7970E-007,1565.850000,2.7970E-007,1565.850000,2.7970E-007
1565.900000,2.6180E-007,1565.900000,2.6180E-007,1565.900000,2.6180E-007
1565.950000,2.8190E-007,1565.950000,2.8190E-007,1565.950000,2.8190E-007
1566.000000,2.3180E-007,1566.000000,2.3180E-007,1566.000000,2.3180E-007
1566.050000,2.6540E-007,1566.050000,2.6540E-007,1566.050000,2.6540E-007
1566.100000,2.2250E-007,1566.100000,2.2250E-007,1566.100000,2.2250E-007
1566.150000,3.0440E-007,1566.150000,3.0440E-007,1566.150000,3.0440E-007
1566.200000,2.1140E-007,1566.200000,2.1140E-007,1566.200000,2.1140E-007
1566.250000,2.2910E-007,1566.250000,2.2910E-007,1566.250000,2.2910E-007
1566.300000,2.1540E-007,1566.300000,2.1540E-007,1566.300000,2.1540E-007
1566.350000,1.8040E-007,1566.350000,1.8040E-007,1566.350000,1.8040E-007
1566.400000,2.4940E-007,1566.400000,2.4940E-007,1566.400000,2.4940E-007
1566.450000,1.8770E-007,1566.450000,1.8770E-007,1566.450000,1.8770E-007
1566.500000,1.9880E-007,1566.500000,1.9880E-007,1566.500000,1.9880E-007
1566.550000,1.6160E-007,1566.550000,1.6160E-007,1566.550000,1.6160E-007
1566.600000,2.3090E-007,1566.600000,2.3090E-007,1566.600000,2.3090E-007
1566.650000,2.1680E-007,1566.650000,2.1680E-007,1566.650000,2.1680E-007
1566.700000,1.4530E-007,1566.700000,1.4530E-007,1566.700000,1.4530E-007
1566.750000,2.2820E-007,1566.750000,2.2820E-007,1566.750000,2.2820E-007
1566.800000,2.0640E-007,1566.800000,2.0640E-007,1566.800000,2.0640E-007
1566.850000,1.7530E-007,1566.850000,1.7530E-007,1566.850000,1.7530E-007
1566.900000,1.6970E-007,1566.900000,1.6970E-007,1566.900000,1.6970E-007
1566.950000,2.5390E-007,1566.950000,2.5390E-007,1566.950000,2.5390E-007
1567.000000,2.2300E-007,1567.000000,2.2300E-007,1567.000000,2.2300E-007
1567.050000,1.4910E-007,1567.050000,1.4910E-007,1567.050000,1.4910E-007
1567.100000,9.6140E-008,1567.100000,9.6140E-008,1567.100000,9.6140E-008
1567.150000,1.8310E-007,1567.150000,1.8310E-007,1567.150000,1.8310E-007
1567.200000,1.3690E-007,1567.200000,1.3690E-007,1567.200000,1.3690E-007
1567.250000,2.4340E-007,1567.250000,2.4340E-007,1567.250000,2.4340E-007
1567.300000,1.4380E-007,1567.300000,1.4380E-007,1567.300000,1.4380E-007
1567.350000,2.3310E-007,1567.350000,2.3310E-007,1567.350000,2.3310E-007
1567.400000,1.3120E-007,1567.400000,1.3120E-007,1567.400000,1.3120E-007
1567.450000,2.6150E-007,1567.450000,2.6150E-007,1567.450000,2.6150E-007
1567.500000,1.9340E-007,1567.500000,1.9340E-007,1567.500000,1.9340E-007
1567.550000,1.7550E-007,1567.550000,1.7550E-007,1567.550000,1.7550E-007
1567.600000,1.6460E-007,1567.600000,1.6460E-007,1567.600000,1.6460E-007
1567.650000,1.1560E-007,1567.650000,1.1560E-007,1567.650000,1.1560E-007
1567.700000,1.5290E-007,1567.700000,1.5290E-007,1567.700000,1.5290E-007
1567.750000,2.5040E-007,1567.750000,2.5040E-007,1567.750000,2.5040E-007
1567.800000,1.8010E-007,1567.800000,1.8010E-007,1567.800000,1.8010E-007
1567.850000,1.3330E-007,1567.850000,1.3330E-007,1567.850000,1.3330E-007
1567.900000,1.3640E-007,1567.900000,1.3640E-007,1567.900000,1.3640E-007
1567.950000,1.9810E-007,1567.950000,1.9810E-007,1567.950000,1.9810E-007
1568.000000,1.9710E-007,1568.000000,1.9710E-007,1568.000000,1.9710E-007
1568.050000,1.6360E-007,1568.050000,1.6360E-007,1568.050000,1.6360E-007
1568.100000,1.4280E-007,1568.100000,1.4280E-007,1568.100000,1.4280E-007
1568.150000,1.4930E-007,1568.150000,1.4930E-007,1568.150000,1.4930E-007
1568.200000,2.1040E-007,1568.200000,2.1040E-007,1568.200000,2.1040E-007
1568.250000,1.3650E-007,1568.250000,1.3650E-007,1568.250000,1.3650E-007
1568.300000,1.3990E-007,1568.300000,1.3990E-007,1568.300000,1.3990E-007
1568.350000,1.5690E-007,1568.350000,1.5690E-007,1568.350000,1.5690E-007
1568.400000,1.5750E-007,1568.400000,1.5750E-007,1568.400000,1.5750E-007
1568.450000,1.4400E-007,1568.450000,1.4400E-007,1568.450000,1.4400E-007
1568.500000,1.3740E-007,1568.500000,1.3740E-007,1568.500000,1.3740E-007
1568.550000,1.5850E-007,1568.550000,1.5850E-007,1568.550000,1.5850E-007
1568.600000,9.7270E-008,1568.600000,9.7270E-008,1568.600000,9.7270E-008
1568.650000,1.3020E-007,1568.650000,1.3020E-007,1568.650000,1.3020E-007
1568.700000,1.3590E-007,1568.700000,1.3590E-007,1568.700000,1.3590E-007
1568.750000,1.6190E-007,1568.750000,1.6190E-007,1568.750000,1.6190E-007
1568.800000,1.3510E-007,1568.800000,1.3510E-007,1568.800000,1.3510E-007
1568.850000,1.2130E-007,1568.850000,1.2130E-007,1568.850000,1.2130E-007
1568.900000,1.6200E-007,1568.900000,1.6200E-007,1568.900000,1.6200E-007
1568.950000,1.6050E-007,1568.950000,1.6050E-007,1568.950000,1.6050E-007
1569.000000,1.2340E-007,1569.000000,1.2340E-007,1569.000000,1.2340E-007
1569.050000,1.7340E-007,1569.050000,1.7340E-007,1569.050000,1.7340E-007
1569.100000,1.8300E-007,1569.100000,1.8300E-007,1569.100000,1.8300E-007
1569.150000,8.6410E-008,1569.150000,8.6410E-008,1569.150000,8.6410E-008
1569.200000,1.0530E-007,1569.200000,1.0530E-007,1569.200000,1.0530E-007
1569.250000,1.1690E-007,1569.250000,1.1690E-007,1569.250000,1.1690E-007
1569.300000,1.4920E-007,1569.300000,1.4920E-007,1569.300000,1.4920E-007
1569.350000,1.0350E-007,1569.350000,1.0350E-007,1569.350000,1.0350E-007
1569.400000,1.7210E-007,1569.400000,1.7210E-007,1569.400000,1.7210E-007
1569.450000,1.0970E-007,1569.450000,1.0970E-007,1569.450000,1.0970E-007
1569.500000,1.4290E-007,1569.500000,1.4290E-007,1569.500000,1.4290E-007
1569.550000,5.7720E-008,1569.550000,5.7720E-008,1569.550000,5.7720E-008
1569.600000,8.1450E-008,1569.600000,8.1450E-008,1569.600000,8.1450E-008
1569.650000,1.4480E-007,1569.650000,1.4480E-007,1569.650000,1.4480E-007
1569.700000,8.9550E-008,1569.700000,8.9550E-008,1569.700000,8.9550E-008
1569.750000,1.0080E-007,1569.750000,1.0080E-007,1569.750000,1.0080E-007
1569.800000,1.4840E-007,1569.800000,1.4840E-007,1569.800000,1.4840E-007
1569.850000,9.4370E-008,1569.850000,9.4370E-008,1569.850000,9.4370E-008
1569.900000,1.2960E-007,1569.900000,1.2960E-007,1569.900000,1.2960E-007
1569.950000,8.8810E-008,1569.950000,8.8810E-008,1569.950000,8.8810E-008
1570.000000,1.2200E-007,1570.000000,1.2200E-007,1570.000000,1.2200E-007
1570.050000,1.2740E-007,1570.050000,1.2740E-007,1570.050000,1.2740E-007
1570.100000,1.5440E-007,1570.100000,1.5440E-007,1570.100000,1.5440E-007
1570.150000,1.0190E-007,1570.150000,1.0190E-007,1570.150000,1.0190E-007
1570.200000,1.0950E-007,1570.200000,1.0950E-007,1570.200000,1.0950E-007
1570.250000,1.2130E-007,1570.250000,1.2130E-007,1570.250000,1.2130E-007
1570.300000,1.0650E-007,1570.300000,1.0650E-007,1570.300000,1.0650E-007
1570.350000,9.7150E-008,1570.350000,9.7150E-008,1570.350000,9.7150E-008
1570.400000,1.0150E-007,1570.400000,1.0150E-007,1570.400000,1.0150E-007
1570.450000,1.2740E-007,1570.450000,1.2740E-007,1570.450000,1.2740E-007
1570.500000,9.6980E-008,1570.500000,9.6980E-008,1570.500000,9.6980E-008
1570.550000,1.1450E-007,1570.550000,1.1450E-007,1570.550000,1.1450E-007
1570.600000,9.1140E-008,1570.600000,9.1140E-008,1570.600000,9.1140E-008
1570.650000,8.9550E-008,1570.650000,8.9550E-008,1570.650000,8.9550E-008
1570.700000,1.2840E-007,1570.700000,1.2840E-007,1570.700000,1.2840E-007
1570.750000,1.2020E-007,1570.750000,1.2020E-007,1570.750000,1.2020E-007
1570.800000,8.5630E-008,1570.800000,8.5630E-008,1570.800000,8.5630E-008
1570.850000,1.0160E-007,1570.850000,1.0160E-007,1570.850000,1.0160E-007
1570.900000,9.9530E-008,1570.900000,9.9530E-008,1570.900000,9.9530E-008
1570.950000,1.0290E-007,1570.950000,1.0290E-007,1570.950000,1.0290E-007
1571.000000,5.9260E-008,1571.000000,5.9260E-008,1571.000000,5.9260E-008
1571.050000,9.0540E-008,1571.050000,9.0540E-008,1571.050000,9.0540E-008
1571.100000,1.2190E-007,1571.100000,1.2190E-007,1571.100000,1.2190E-007
1571.150000,1.0350E-007,1571.150000,1.0350E-007,1571.150000,1.0350E-007
1571.200000,1.1380E-007,1571.200000,1.1380E-007,1571.200000,1.1380E-007
1571.250000,1.0640E-007,1571.250000,1.0640E-007,1571.250000,1.0640E-007
