1554.650000,1.1130E-005,1554.650000,1.1130E-005,1554.650000,1.1130E-005
1554.700000,1.1510E-005,1554.700000,1.1510E-005,1554.700000,1.1510E-005
1554.750000,1.1620E-005,1554.750000,1.1620E-005,1554.750000,1.1620E-005
1554.800000,1.1980E-005,1554.800000,1.1980E-005,1554.800000,1.1980E-005
1554.850000,1.2320E-005,1554.850000,1.2320E-005,1554.850000,1.2320E-005
1554.900000,1.2610E-005,1554.900000,1.2610E-005,1554.900000,1.2610E-005
1554.950000,1.3060E-005,1554.950000,1.3060E-005,1554.950000,1.3060E-005
1555.000000,1.3250E-005,1555.000000,1.3250E-005,1555.000000,1.3250E-005
1555.050000,1.3900E-005,1555.050000,1.3900E-005,1555.050000,1.3900E-005
1555.100000,1.4370E-005,1555.100000,1.4370E-005,1555.100000,1.4370E-005
1555.150000,1.4940E-005,1555.150000,1.4940E-005,1555.150000,1.4940E-005
1555.200000,1.5290E-005,1555.200000,1.5290E-005,1555.200000,1.5290E-005
1555.250000,1.5780E-005,1555.250000,1.5780E-005,1555.250000,1.5780E-005
1555.300000,1.6280E-005,1555.300000,1.6280E-005,1555.300000,1.6280E-005
1555.350000,1.6440E-005,1555.350000,1.6440E-005,1555.350000,1.6440E-005
1555.400000,1.7220E-005,1555.400000,1.7220E-005,1555.400000,1.7220E-005
1555.450000,1.7640E-005,1555.450000,1.7640E-005,1555.450000,1.7640E-005
1555.500000,1.8620E-005,1555.500000,1.8620E-005,1555.500000,1.8620E-005
1555.550000,1.9330E-005,1555.550000,1.9330E-005,1555.550000,1.9330E-005
1555.600000,1.9970E-005,1555.600000,1.9970E-005,1555.600000,1.9970E-005
1555.650000,2.0480E-005,1555.650000,2.0480E-005,1555.650000,2.0480E-005
1555.700000,2.1870E-005,1555.700000,2.1870E-005,1555.700000,2.1870E-005
1555.750000,2.3280E-005,1555.750000,2.3280E-005,1555.750000,2.3280E-005
1555.800000,2.3550E-005,1555.800000,2.3550E-005,1555.800000,2.3550E-005
1555.850000,2.5620E-005,1555.850000,2.5620E-005,1555.850000,2.5620E-005
1555.900000,2.7080E-005,1555.900000,2.7080E-005,1555.900000,2.7080E-005
1555.950000,2.7910E-005,1555.950000,2.7910E-005,1555.950000,2.7910E-005
1556.000000,2.9010E-005,1556.000000,2.9010E-005,1556.000000,2.9010E-005
1556.050000,2.9070E-005,1556.050000,2.9070E-005,1556.050000,2.9070E-005
1556.100000,3.0760E-005,1556.100000,3.0760E-005,1556.100000,3.0760E-005
1556.150000,3.1670E-005,1556.150000,3.1670E-005,1556.150000,3.1670E-005
1556.200000,3.2230E-005,1556.200000,3.2230E-005,1556.200000,3.2230E-005
1556.250000,3.5110E-005,1556.250000,3.5110E-005,1556.250000,3.5110E-005
1556.300000,3.3580E-005,1556.300000,3.3580E-005,1556.300000,3.3580E-005
1556.350000,3.4620E-005,1556.350000,3.4620E-005,1556.350000,3.4620E-005
1556.400000,3.6840E-005,1556.400000,3.6840E-005,1556.400000,3.6840E-005
1556.450000,3.8110E-005,1556.450000,3.8110E-005,1556.450000,3.8110E-005
1556.500000,4.5570E-005,1556.500000,4.5570E-005,1556.500000,4.5570E-005
1556.550000,4.8070E-005,1556.550000,4.8070E-005,1556.550000,4.8070E-005
1556.600000,4.4120E-005,1556.600000,4.4120E-005,1556.600000,4.4120E-005
1556.650000,4.4810E-005,1556.650000,4.4810E-005,1556.650000,4.4810E-005
1556.700000,4.7460E-005,1556.700000,4.7460E-005,1556.700000,4.7460E-005
1556.750000,4.7780E-005,1556.750000,4.7780E-005,1556.750000,4.7780E-005
1556.800000,5.0650E-005,1556.800000,5.0650E-005,1556.800000,5.0650E-005
1556.850000,5.4790E-005,1556.850000,5.4790E-005,1556.850000,5.4790E-005
1556.900000,6.1060E-005,1556.900000,6.1060E-005,1556.900000,6.1060E-005
1556.950000,9.5550E-005,1556.950000,9.5550E-005,1556.950000,9.5550E-005
1557.000000,5.0650E-002,1557.000000,5.0650E-002,1557.000000,5.0650E-002
1557.050000,6.5650E-002,1557.050000,6.5650E-002,1557.050000,6.5650E-002
1557.100000,8.9000E-003,1557.100000,8.9000E-003,1557.100000,8.9000E-003
1557.150000,2.5800E-004,1557.150000,2.5800E-004,1557.150000,2.5800E-004
1557.200000,7.0470E-005,1557.200000,7.0470E-005,1557.200000,7.0470E-005
1557.250000,9.1030E-005,1557.250000,9.1030E-005,1557.250000,9.1030E-005
1557.300000,1.1810E-004,1557.300000,1.1810E-004,1557.300000,1.1810E-004
1557.350000,6.5270E-005,1557.350000,6.5270E-005,1557.350000,6.5270E-005
1557.400000,2.6500E-004,1557.400000,2.6500E-004,1557.400000,2.6500E-004
1557.450000,1.5100E-002,1557.450000,1.5100E-002,1557.450000,1.5100E-002
1557.500000,1.4000E-002,1557.500000,1.4000E-002,1557.500000,1.4000E-002
1557.550000,3.7070E-004,1557.550000,3.7070E-004,1557.550000,3.7070E-004
1557.600000,5.3870E-005,1557.600000,5.3870E-005,1557.600000,5.3870E-005
1557.650000,4.5550E-005,1557.650000,4.5550E-005,1557.650000,4.5550E-005
1557.700000,4.3030E-005,1557.700000,4.3030E-005,1557.700000,4.3030E-005
1557.750000,3.9360E-005,1557.750000,3.9360E-005,1557.750000,3.9360E-005
1557.800000,3.9660E-005,1557.800000,3.9660E-005,1557.800000,3.9660E-005
1557.850000,3.6630E-005,1557.850000,3.6630E-005,1557.850000,3.6630E-005
1557.900000,3.4720E-005,1557.900000,3.4720E-005,1557.900000,3.4720E-005
1557.950000,3.1050E-005,1557.950000,3.1050E-005,1557.950000,3.1050E-005
1558.000000,2.8070E-005,1558.000000,2.8070E-005,1558.000000,2.8070E-005
1558.050000,2.7140E-005,1558.050000,2.7140E-005,1558.050000,2.7140E-005
1558.100000,2.6390E-005,1558.100000,2.6390E-005,1558.100000,2.6390E-005
1558.150000,2.3750E-005,1558.150000,2.3750E-005,1558.150000,2.3750E-005
1558.200000,2.2300E-005,1558.200000,2.2300E-005,1558.200000,2.2300E-005
1558.250000,2.0790E-005,1558.250000,2.0790E-005,1558.250000,2.0790E-005
1558.300000,2.0230E-005,1558.300000,2.0230E-005,1558.300000,2.0230E-005
1558.350000,1.9260E-005,1558.350000,1.9260E-005,1558.350000,1.9260E-005
1558.400000,1.8640E-005,1558.400000,1.8640E-005,1558.400000,1.8640E-005
1558.450000,1.7010E-005,1558.450000,1.7010E-005,1558.450000,1.7010E-005
1558.500000,1.6790E-005,1558.500000,1.6790E-005,1558.500000,1.6790E-005
1558.550000,1.5270E-005,1558.550000,1.5270E-005,1558.550000,1.5270E-005
1558.600000,1.4170E-005,1558.600000,1.4170E-005,1558.600000,1.4170E-005
1558.650000,1.3680E-005,1558.650000,1.3680E-005,1558.650000,1.3680E-005
1558.700000,1.2900E-005,1558.700000,1.2900E-005,1558.700000,1.2900E-005
1558.750000,1.1930E-005,1558.750000,1.1930E-005,1558.750000,1.1930E-005
1558.800000,1.1200E-005,1558.800000,1.1200E-005,1558.800000,1.1200E-005
1558.850000,1.0570E-005,1558.850000,1.0570E-005,1558.850000,1.0570E-005
1558.900000,1.0170E-005,1558.900000,1.0170E-005,1558.900000,1.0170E-005
1558.950000,9.4760E-006,1558.950000,9.4760E-006,1558.950000,9.4760E-006
1559.000000,8.9580E-006,1559.000000,8.9580E-006,1559.000000,8.9580E-006
1559.050000,8.3930E-006,1559.050000,8.3930E-006,1559.050000,8.3930E-006
1559.100000,8.0220E-006,1559.100000,8.0220E-006,1559.100000,8.0220E-006
1559.150000,7.6980E-006,1559.150000,7.6980E-006,1559.150000,7.6980E-006
1559.200000,7.3390E-006,1559.200000,7.3390E-006,1559.200000,7.3390E-006
1559.250000,6.9380E-006,1559.250000,6.9380E-006,1559.250000,6.9380E-006
1559.300000,6.5290E-006,1559.300000,6.5290E-006,1559.300000,6.5290E-006
1559.350000,6.1480E-006,1559.350000,6.1480E-006,1559.350000,6.1480E-006
1559.400000,5.8320E-006,1559.400000,5.8320E-006,1559.400000,5.8320E-006
1559.450000,5.6090E-006,1559.450000,5.6090E-006,1559.450000,5.6090E-006
1559.500000,5.2890E-006,1559.500000,5.2890E-006,1559.500000,5.2890E-006
1559.550000,5.0550E-006,1559.550000,5.0550E-006,1559.550000,5.0550E-006
1559.600000,4.8570E-006,1559.600000,4.8570E-006,1559.600000,4.8570E-006
1559.650000,4.5730E-006,1559.650000,4.5730E-006,1559.650000,4.5730E-006
1559.700000,4.4570E-006,1559.700000,4.4570E-006,1559.700000,4.4570E-006
1559.750000,4.2230E-006,1559.750000,4.2230E-006,1559.750000,4.2230E-006
1559.800000,4.0340E-006,1559.800000,4.0340E-006,1559.800000,4.0340E-006
1559.850000,3.8980E-006,1559.850000,3.8980E-006,1559.850000,3.8980E-006
1559.900000,3.7350E-006,1559.900000,3.7350E-006,1559.900000,3.7350E-006
1559.950000,3.6390E-006,1559.950000,3.6390E-006,1559.950000,3.6390E-006
1560.000000,3.3460E-006,1560.000000,3.3460E-006,1560.000000,3.3460E-006
1560.050000,3.2100E-006,1560.050000,3.2100E-006,1560.050000,3.2100E-006
1560.100000,3.1590E-006,1560.100000,3.1590E-006,1560.100000,3.1590E-006
1560.150000,2.9360E-006,1560.150000,2.9360E-006,1560.150000,2.9360E-006
1560.200000,2.9370E-006,1560.200000,2.9370E-006,1560.200000,2.9370E-006
1560.250000,2.8590E-006,1560.250000,2.8590E-006,1560.250000,2.8590E-006
1560.300000,2.7670E-006,1560.300000,2.7670E-006,1560.300000,2.7670E-006
1560.350000,2.5230E-006,1560.350000,2.5230E-006,1560.350000,2.5230E-006
1560.400000,2.3660E-006,1560.400000,2.3660E-006,1560.400000,2.3660E-006
1560.450000,2.3880E-006,1560.450000,2.3880E-006,1560.450000,2.3880E-006
1560.500000,2.2270E-006,1560.500000,2.2270E-006,1560.500000,2.2270E-006
1560.550000,2.2080E-006,1560.550000,2.2080E-006,1560.550000,2.2080E-006
1560.600000,2.0700E-006,1560.600000,2.0700E-006,1560.600000,2.0700E-006
1560.650000,1.9980E-006,1560.650000,1.9980E-006,1560.650000,1.9980E-006
1560.700000,1.9830E-006,1560.700000,1.9830E-006,1560.700000,1.9830E-006
1560.750000,1.9090E-006,1560.750000,1.9090E-006,1560.750000,1.9090E-006
1560.800000,1.9110E-006,1560.800000,1.9110E-006,1560.800000,1.9110E-006
1560.850000,1.8280E-006,1560.850000,1.8280E-006,1560.850000,1.8280E-006
1560.900000,1.6060E-006,1560.900000,1.6060E-006,1560.900000,1.6060E-006
1560.950000,1.7010E-006,1560.950000,1.7010E-006,1560.950000,1.7010E-006
1561.000000,1.6050E-006,1561.000000,1.6050E-006,1561.000000,1.6050E-006
1561.050000,1.5480E-006,1561.050000,1.5480E-006,1561.050000,1.5480E-006
1561.100000,1.4400E-006,1561.100000,1.4400E-006,1561.100000,1.4400E-006
1561.150000,1.5240E-006,1561.150000,1.5240E-006,1561.150000,1.5240E-006
1561.200000,1.4280E-006,1561.200000,1.4280E-006,1561.200000,1.4280E-006
1561.250000,1.3910E-006,1561.250000,1.3910E-006,1561.250000,1.3910E-006
1561.300000,1.2900E-006,1561.300000,1.2900E-006,1561.300000,1.2900E-006
1561.350000,1.1750E-006,1561.350000,1.1750E-006,1561.350000,1.1750E-006
1561.400000,1.2960E-006,1561.400000,1.2960E-006,1561.400000,1.2960E-006
1561.450000,1.1190E-006,1561.450000,1.1190E-006,1561.450000,1.1190E-006
1561.500000,1.1430E-006,1561.500000,1.1430E-006,1561.500000,1.1430E-006
1561.550000,1.2010E-006,1561.550000,1.2010E-006,1561.550000,1.2010E-006
1561.600000,1.0050E-006,1561.600000,1.0050E-006,1561.600000,1.0050E-006
1561.650000,1.0350E-006,1561.650000,1.0350E-006,1561.650000,1.0350E-006
1561.700000,1.0270E-006,1561.700000,1.0270E-006,1561.700000,1.0270E-006
1561.750000,9.7390E-007,1561.750000,9.7390E-007,1561.750000,9.7390E-007
1561.800000,9.4940E-007,1561.800000,9.4940E-007,1561.800000,9.4940E-007
1561.850000,9.3520E-007,1561.850000,9.3520E-007,1561.850000,9.3520E-007
1561.900000,8.9420E-007,1561.900000,8.9420E-007,1561.900000,8.9420E-007
1561.950000,8.8610E-007,1561.950000,8.8610E-007,1561.950000,8.8610E-007
1562.000000,8.0430E-007,1562.000000,8.0430E-007,1562.000000,8.0430E-007
1562.050000,8.5130E-007,1562.050000,8.5130E-007,1562.050000,8.5130E-007
1562.100000,8.6770E-007,1562.100000,8.6770E-007,1562.100000,8.6770E-007
1562.150000,7.7340E-007,1562.150000,7.7340E-007,1562.150000,7.7340E-007
1562.200000,7.5800E-007,1562.200000,7.5800E-007,1562.200000,7.5800E-007
1562.250000,7.3550E-007,1562.250000,7.3550E-007,1562.250000,7.3550E-007
1562.300000,6.5990E-007,1562.300000,6.5990E-007,1562.300000,6.5990E-007
1562.350000,5.9230E-007,1562.350000,5.9230E-007,1562.350000,5.9230E-007
1562.400000,6.0660E-007,1562.400000,6.0660E-007,1562.400000,6.0660E-007
1562.450000,6.7210E-007,1562.450000,6.7210E-007,1562.450000,6.7210E-007
1562.500000,6.8780E-007,1562.500000,6.8780E-007,1562.500000,6.8780E-007
1562.550000,5.6110E-007,1562.550000,5.6110E-007,1562.550000,5.6110E-007
1562.600000,5.7030E-007,1562.600000,5.7030E-007,1562.600000,5.7030E-007
1562.650000,6.1520E-007,1562.650000,6.1520E-007,1562.650000,6.1520E-007
1562.700000,7.4300E-007,1562.700000,7.4300E-007,1562.700000,7.4300E-007
1562.750000,8.0000E-007,1562.750000,8.0000E-007,1562.750000,8.0000E-007
1562.800000,6.9920E-007,1562.800000,6.9920E-007,1562.800000,6.9920E-007
1562.850000,7.3030E-007,1562.850000,7.3030E-007,1562.850000,7.3030E-007
1562.900000,6.6590E-007,1562.900000,6.6590E-007,1562.900000,6.6590E-007
1562.950000,6.5630E-007,1562.950000,6.5630E-007,1562.950000,6.5630E-007
1563.000000,7.0290E-007,1563.000000,7.0290E-007,1563.000000,7.0290E-007
1563.050000,5.6250E-007,1563.050000,5.6250E-007,1563.050000,5.6250E-007
1563.100000,6.3750E-007,1563.100000,6.3750E-007,1563.100000,6.3750E-007
1563.150000,6.2950E-007,1563.150000,6.2950E-007,1563.150000,6.2950E-007
1563.200000,6.2660E-007,1563.200000,6.2660E-007,1563.200000,6.2660E-007
1563.250000,6.0200E-007,1563.250000,6.0200E-007,1563.250000,6.0200E-007
1563.300000,5.2760E-007,1563.300000,5.2760E-007,1563.300000,5.2760E-007
1563.350000,5.5680E-007,1563.350000,5.5680E-007,1563.350000,5.5680E-007
1563.400000,5.8990E-007,1563.400000,5.8990E-007,1563.400000,5.8990E-007
1563.450000,5.7210E-007,1563.450000,5.7210E-007,1563.450000,5.7210E-007
1563.500000,5.0630E-007,1563.500000,5.0630E-007,1563.500000,5.0630E-007
1563.550000,5.6440E-007,1563.550000,5.6440E-007,1563.550000,5.6440E-007
1563.600000,5.3060E-007,1563.600000,5.3060E-007,1563.600000,5.3060E-007
1563.650000,5.5140E-007,1563.650000,5.5140E-007,1563.650000,5.5140E-007
1563.700000,4.8190E-007,1563.700000,4.8190E-007,1563.700000,4.8190E-007
1563.750000,5.2150E-007,1563.750000,5.2150E-007,1563.750000,5.2150E-007
1563.800000,4.2340E-007,1563.800000,4.2340E-007,1563.800000,4.2340E-007
1563.850000,5.2880E-007,1563.850000,5.2880E-007,1563.850000,5.2880E-007
1563.900000,4.4330E-007,1563.900000,4.4330E-007,1563.900000,4.4330E-007
1563.950000,4.6920E-007,1563.950000,4.6920E-007,1563.950000,4.6920E-007
1564.000000,4.2790E-007,1564.000000,4.2790E-007,1564.000000,4.2790E-007
1564.050000,4.6620E-007,1564.050000,4.6620E-007,1564.050000,4.6620E-007
1564.100000,4.5710E-007,1564.100000,4.5710E-007,1564.100000,4.5710E-007
1564.150000,4.2770E-007,1564.150000,4.2770E-007,1564.150000,4.2770E-007
1564.200000,4.5930E-007,1564.200000,4.5930E-007,1564.200000,4.5930E-007
1564.250000,4.1760E-007,1564.250000,4.1760E-007,1564.250000,4.1760E-007
1564.300000,3.5060E-007,1564.300000,3.5060E-007,1564.300000,3.5060E-007
1564.350000,3.8650E-007,1564.350000,3.8650E-007,1564.350000,3.8650E-007
1564.400000,4.0600E-007,1564.400000,4.0600E-007,1564.400000,4.0600E-007
1564.450000,4.3050E-007,1564.450000,4.3050E-007,1564.450000,4.3050E-007
1564.500000,3.8750E-007,1564.500000,3.8750E-007,1564.500000,3.8750E-007
1564.550000,3.5470E-007,1564.550000,3.5470E-007,1564.550000,3.5470E-007
1564.600000,3.8660E-007,1564.600000,3.8660E-007,1564.600000,3.8660E-007
1564.650000,3.4140E-007,1564.650000,3.4140E-007,1564.650000,3.4140E-007
1564.700000,3.5270E-007,1564.700000,3.5270E-007,1564.700000,3.5270E-007
1564.750000,3.7140E-007,1564.750000,3.7140E-007,1564.750000,3.7140E-007
1564.800000,3.5700E-007,1564.800000,3.5700E-007,1564.800000,3.5700E-007
1564.850000,3.3710E-007,1564.850000,3.3710E-007,1564.850000,3.3710E-007
1564.900000,3.3610E-007,1564.900000,3.3610E-007,1564.900000,3.3610E-007
1564.950000,3.0280E-007,1564.950000,3.0280E-007,1564.950000,3.0280E-007
1565.000000,3.5330E-007,1565.000000,3.5330E-007,1565.000000,3.5330E-007
1565.050000,3.2070E-007,1565.050000,3.2070E-007,1565.050000,3.2070E-007
1565.100000,2.7400E-007,1565.100000,2.7400E-007,1565.100000,2.7400E-007
1565.150000,3.5610E-007,1565.150000,3.5610E-007,1565.150000,3.5610E-007
1565.200000,3.4870E-007,1565.200000,3.4870E-007,1565.200000,3.4870E-007
1565.250000,3.0790E-007,1565.250000,3.0790E-007,1565.250000,3.0790E-007
1565.300000,3.0770E-007,1565.300000,3.0770E-007,1565.300000,3.0770E-007
1565.350000,2.8850E-007,1565.350000,2.8850E-007,1565.350000,2.8850E-007
1565.400000,3.3810E-007,1565.400000,3.3810E-007,1565.400000,3.3810E-007
1565.450000,2.3380E-007,1565.450000,2.3380E-007,1565.450000,2.3380E-007
1565.500000,3.3980E-007,1565.500000,3.3980E-007,1565.500000,3.3980E-007
1565.550000,2.9710E-007,1565.550000,2.9710E-007,1565.550000,2.9710E-007
1565.600000,2.8500E-007,1565.600000,2.8500E-007,1565.600000,2.8500E-007
1565.650000,2.9530E-007,1565.650000,2.9530E-007,1565.650000,2.9530E-007
1565.700000,2.9530E-007,1565.700000,2.9530E-007,1565.700000,2.9530E-007
1565.750000,2.6670E-007,1565.750000,2.6670E-007,1565.750000,2.6670E-007
1565.800000,1.7270E-007,1565.800000,1.7270E-007,1565.800000,1.7270E-007
1565.850000,2.3950E-007,1565.850000,2.3950E-007,1565.850000,2.3950E-007
1565.900000,2.6300E-007,1565.900000,2.6300E-007,1565.900000,2.6300E-007
1565.950000,2.7870E-007,1565.950000,2.7870E-007,1565.950000,2.7870E-007
1566.000000,2.5320E-007,1566.000000,2.5320E-007,1566.000000,2.5320E-007
1566.050000,2.2420E-007,1566.050000,2.2420E-007,1566.050000,2.2420E-007
1566.100000,2.7740E-007,1566.100000,2.7740E-007,1566.100000,2.7740E-007
1566.150000,2.1520E-007,1566.150000,2.1520E-007,1566.150000,2.1520E-007
1566.200000,2.9780E-007,1566.200000,2.9780E-007,1566.200000,2.9780E-007
1566.250000,2.4120E-007,1566.250000,2.4120E-007,1566.250000,2.4120E-007
1566.300000,2.2530E-007,1566.300000,2.2530E-007,1566.300000,2.2530E-007
1566.350000,1.8120E-007,1566.350000,1.8120E-007,1566.350000,1.8120E-007
1566.400000,2.0990E-007,1566.400000,2.0990E-007,1566.400000,2.0990E-007
1566.450000,2.4570E-007,1566.450000,2.4570E-007,1566.450000,2.4570E-007
1566.500000,2.3000E-007,1566.500000,2.3000E-007,1566.500000,2.3000E-007
1566.550000,2.4070E-007,1566.550000,2.4070E-007,1566.550000,2.4070E-007
1566.600000,2.1650E-007,1566.600000,2.1650E-007,1566.600000,2.1650E-007
1566.650000,1.9200E-007,1566.650000,1.9200E-007,1566.650000,1.9200E-007
1566.700000,2.5090E-007,1566.700000,2.5090E-007,1566.700000,2.5090E-007
1566.750000,2.2500E-007,1566.750000,2.2500E-007,1566.750000,2.2500E-007
1566.800000,2.1250E-007,1566.800000,2.1250E-007,1566.800000,2.1250E-007
1566.850000,2.6720E-007,1566.850000,2.6720E-007,1566.850000,2.6720E-007
1566.900000,2.4430E-007,1566.900000,2.4430E-007,1566.900000,2.4430E-007
1566.950000,2.4670E-007,1566.950000,2.4670E-007,1566.950000,2.4670E-007
1567.000000,2.1960E-007,1567.000000,2.1960E-007,1567.000000,2.1960E-007
1567.050000,2.1040E-007,1567.050000,2.1040E-007,1567.050000,2.1040E-007
1567.100000,2.3230E-007,1567.100000,2.3230E-007,1567.100000,2.3230E-007
1567.150000,1.9750E-007,1567.150000,1.9750E-007,1567.150000,1.9750E-007
1567.200000,1.8760E-007,1567.200000,1.8760E-007,1567.200000,1.8760E-007
1567.250000,1.6320E-007,1567.250000,1.6320E-007,1567.250000,1.6320E-007
1567.300000,2.2690E-007,1567.300000,2.2690E-007,1567.300000,2.2690E-007
1567.350000,2.0110E-007,1567.350000,2.0110E-007,1567.350000,2.0110E-007
1567.400000,1.6120E-007,1567.400000,1.6120E-007,1567.400000,1.6120E-007
1567.450000,1.8610E-007,1567.450000,1.8610E-007,1567.450000,1.8610E-007
1567.500000,1.8180E-007,1567.500000,1.8180E-007,1567.500000,1.8180E-007
1567.550000,1.3450E-007,1567.550000,1.3450E-007,1567.550000,1.3450E-007
1567.600000,1.6690E-007,1567.600000,1.6690E-007,1567.600000,1.6690E-007
1567.650000,1.5610E-007,1567.650000,1.5610E-007,1567.650000,1.5610E-007
1567.700000,1.3110E-007,1567.700000,1.3110E-007,1567.700000,1.3110E-007
1567.750000,2.0710E-007,1567.750000,2.0710E-007,1567.750000,2.0710E-007
1567.800000,2.0570E-007,1567.800000,2.0570E-007,1567.800000,2.0570E-007
1567.850000,1.5140E-007,1567.850000,1.5140E-007,1567.850000,1.5140E-007
1567.900000,1.5780E-007,1567.900000,1.5780E-007,1567.900000,1.5780E-007
1567.950000,1.6880E-007,1567.950000,1.6880E-007,1567.950000,1.6880E-007
1568.000000,1.7160E-007,1568.000000,1.7160E-007,1568.000000,1.7160E-007
1568.050000,1.3940E-007,1568.050000,1.3940E-007,1568.050000,1.3940E-007
1568.100000,1.5360E-007,1568.100000,1.5360E-007,1568.100000,1.5360E-007
1568.150000,1.3640E-007,1568.150000,1.3640E-007,1568.150000,1.3640E-007
1568.200000,1.4540E-007,1568.200000,1.4540E-007,1568.200000,1.4540E-007
1568.250000,1.4410E-007,1568.250000,1.4410E-007,1568.250000,1.4410E-007
1568.300000,1.6350E-007,1568.300000,1.6350E-007,1568.300000,1.6350E-007
1568.350000,1.6280E-007,1568.350000,1.6280E-007,1568.350000,1.6280E-007
1568.400000,1.4000E-007,1568.400000,1.4000E-007,1568.400000,1.4000E-007
1568.450000,1.6140E-007,1568.450000,1.6140E-007,1568.450000,1.6140E-007
1568.500000,1.6660E-007,1568.500000,1.6660E-007,1568.500000,1.6660E-007
1568.550000,1.7030E-007,1568.550000,1.7030E-007,1568.550000,1.7030E-007
1568.600000,1.5680E-007,1568.600000,1.5680E-007,1568.600000,1.5680E-007
1568.650000,1.2150E-007,1568.650000,1.2150E-007,1568.650000,1.2150E-007
1568.700000,1.4590E-007,1568.700000,1.4590E-007,1568.700000,1.4590E-007
1568.750000,1.4310E-007,1568.750000,1.4310E-007,1568.750000,1.4310E-007
1568.800000,1.5420E-007,1568.800000,1.5420E-007,1568.800000,1.5420E-007
1568.850000,1.2540E-007,1568.850000,1.2540E-007,1568.850000,1.2540E-007
1568.900000,1.4680E-007,1568.900000,1.4680E-007,1568.900000,1.4680E-007
1568.950000,1.7830E-007,1568.950000,1.7830E-007,1568.950000,1.7830E-007
1569.000000,9.8140E-008,1569.000000,9.8140E-008,1569.000000,9.8140E-008
1569.050000,1.1420E-007,1569.050000,1.1420E-007,1569.050000,1.1420E-007
1569.100000,1.2200E-007,1569.100000,1.2200E-007,1569.100000,1.2200E-007
1569.150000,9.8620E-008,1569.150000,9.8620E-008,1569.150000,9.8620E-008
1569.200000,1.1050E-007,1569.200000,1.1050E-007,1569.200000,1.1050E-007
1569.250000,1.0100E-007,1569.250000,1.0100E-007,1569.250000,1.0100E-007
1569.300000,1.2950E-007,1569.300000,1.2950E-007,1569.300000,1.2950E-007
1569.350000,6.9000E-008,1569.350000,6.9000E-008,1569.350000,6.9000E-008
1569.400000,1.5800E-007,1569.400000,1.5800E-007,1569.400000,1.5800E-007
1569.450000,5.7370E-008,1569.450000,5.7370E-008,1569.450000,5.7370E-008
1569.500000,1.2220E-007,1569.500000,1.2220E-007,1569.500000,1.2220E-007
1569.550000,1.2990E-007,1569.550000,1.2990E-007,1569.550000,1.2990E-007
1569.600000,1.2420E-007,1569.600000,1.2420E-007,1569.600000,1.2420E-007
1569.650000,1.5890E-007,1569.650000,1.5890E-007,1569.650000,1.5890E-007
1569.700000,1.1660E-007,1569.700000,1.1660E-007,1569.700000,1.1660E-007
1569.750000,1.3530E-007,1569.750000,1.3530E-007,1569.750000,1.3530E-007
1569.800000,1.1440E-007,1569.800000,1.1440E-007,1569.800000,1.1440E-007
1569.850000,8.6000E-008,1569.850000,8.6000E-008,1569.850000,8.6000E-008
1569.900000,1.0630E-007,1569.900000,1.0630E-007,1569.900000,1.0630E-007
1569.950000,2.0410E-007,1569.950000,2.0410E-007,1569.950000,2.0410E-007
1570.000000,9.7830E-008,1570.000000,9.7830E-008,1570.000000,9.7830E-008
1570.050000,1.4070E-007,1570.050000,1.4070E-007,1570.050000,1.4070E-007
1570.100000,1.5020E-007,1570.100000,1.5020E-007,1570.100000,1.5020E-007
1570.150000,1.1170E-007,1570.150000,1.1170E-007,1570.150000,1.1170E-007
1570.200000,1.0800E-007,1570.200000,1.0800E-007,1570.200000,1.0800E-007
1570.250000,1.2650E-007,1570.250000,1.2650E-007,1570.250000,1.2650E-007
1570.300000,9.1440E-008,1570.300000,9.1440E-008,1570.300000,9.1440E-008
1570.350000,1.2070E-007,1570.350000,1.2070E-007,1570.350000,1.2070E-007
1570.400000,9.0200E-008,1570.400000,9.0200E-008,1570.400000,9.0200E-008
1570.450000,1.2530E-007,1570.450000,1.2530E-007,1570.450000,1.2530E-007
1570.500000,7.4890E-008,1570.500000,7.4890E-008,1570.500000,7.4890E-008
1570.550000,9.8510E-008,1570.550000,9.8510E-008,1570.550000,9.8510E-008
1570.600000,1.1840E-007,1570.600000,1.1840E-007,1570.600000,1.1840E-007
1570.650000,6.2710E-008,1570.650000,6.2710E-008,1570.650000,6.2710E-008
1570.700000,1.0270E-007,1570.700000,1.0270E-007,1570.700000,1.0270E-007
1570.750000,7.2050E-008,1570.750000,7.2050E-008,1570.750000,7.2050E-008
1570.800000,1.0480E-007,1570.800000,1.0480E-007,1570.800000,1.0480E-007
1570.850000,7.7340E-008,1570.850000,7.7340E-008,1570.850000,7.7340E-008
1570.900000,1.2430E-007,1570.900000,1.2430E-007,1570.900000,1.2430E-007
1570.950000,1.0690E-007,1570.950000,1.0690E-007,1570.950000,1.0690E-007
1571.000000,6.7230E-008,1571.000000,6.7230E-008,1571.000000,6.7230E-008
1571.050000,1.2420E-007,1571.050000,1.2420E-007,1571.050000,1.2420E-007
1571.100000,9.9460E-008,1571.100000,9.9460E-008,1571.100000,9.9460E-008
1571.150000,8.1860E-008,1571.150000,8.1860E-008,1571.150000,8.1860E-008
1571.200000,9.6990E-008,1571.200000,9.6990E-008,1571.200000,9.6990E-008
1571.250000,8.2860E-008,1571.250000,8.2860E-008,1571.250000,8.2860E-008
