1554.800000,3.0380E-004,1554.800000,3.0380E-004,1554.800000,3.0380E-004
1554.850000,3.0690E-004,1554.850000,3.0690E-004,1554.850000,3.0690E-004
1554.900000,3.0880E-004,1554.900000,3.0880E-004,1554.900000,3.0880E-004
1554.950000,3.1040E-004,1554.950000,3.1040E-004,1554.950000,3.1040E-004
1555.000000,3.1140E-004,1555.000000,3.1140E-004,1555.000000,3.1140E-004
1555.050000,3.1350E-004,1555.050000,3.1350E-004,1555.050000,3.1350E-004
1555.100000,3.1600E-004,1555.100000,3.1600E-004,1555.100000,3.1600E-004
1555.150000,3.1910E-004,1555.150000,3.1910E-004,1555.150000,3.1910E-004
1555.200000,3.2030E-004,1555.200000,3.2030E-004,1555.200000,3.2030E-004
1555.250000,3.2140E-004,1555.250000,3.2140E-004,1555.250000,3.2140E-004
1555.300000,3.2280E-004,1555.300000,3.2280E-004,1555.300000,3.2280E-004
1555.350000,3.2510E-004,1555.350000,3.2510E-004,1555.350000,3.2510E-004
1555.400000,3.2810E-004,1555.400000,3.2810E-004,1555.400000,3.2810E-004
1555.450000,3.3060E-004,1555.450000,3.3060E-004,1555.450000,3.3060E-004
1555.500000,3.3140E-004,1555.500000,3.3140E-004,1555.500000,3.3140E-004
1555.550000,3.3220E-004,1555.550000,3.3220E-004,1555.550000,3.3220E-004
1555.600000,3.3480E-004,1555.600000,3.3480E-004,1555.600000,3.3480E-004
1555.650000,3.3730E-004,1555.650000,3.3730E-004,1555.650000,3.3730E-004
1555.700000,3.3990E-004,1555.700000,3.3990E-004,1555.700000,3.3990E-004
1555.750000,3.4140E-004,1555.750000,3.4140E-004,1555.750000,3.4140E-004
1555.800000,3.4170E-004,1555.800000,3.4170E-004,1555.800000,3.4170E-004
1555.850000,3.4370E-004,1555.850000,3.4370E-004,1555.850000,3.4370E-004
1555.900000,3.4690E-004,1555.900000,3.4690E-004,1555.900000,3.4690E-004
1555.950000,3.4900E-004,1555.950000,3.4900E-004,1555.950000,3.4900E-004
1556.000000,3.5090E-004,1556.000000,3.5090E-004,1556.000000,3.5090E-004
1556.050000,3.5160E-004,1556.050000,3.5160E-004,1556.050000,3.5160E-004
1556.100000,3.5230E-004,1556.100000,3.5230E-004,1556.100000,3.5230E-004
1556.150000,3.5500E-004,1556.150000,3.5500E-004,1556.150000,3.5500E-004
1556.200000,3.5830E-004,1556.200000,3.5830E-004,1556.200000,3.5830E-004
1556.250000,3.5990E-004,1556.250000,3.5990E-004,1556.250000,3.5990E-004
1556.300000,3.6010E-004,1556.300000,3.6010E-004,1556.300000,3.6010E-004
1556.350000,3.6130E-004,1556.350000,3.6130E-004,1556.350000,3.6130E-004
1556.400000,3.6340E-004,1556.400000,3.6340E-004,1556.400000,3.6340E-004
1556.450000,3.6630E-004,1556.450000,3.6630E-004,1556.450000,3.6630E-004
1556.500000,3.6850E-004,1556.500000,3.6850E-004,1556.500000,3.6850E-004
1556.550000,3.6940E-004,1556.550000,3.6940E-004,1556.550000,3.6940E-004
1556.600000,3.7000E-004,1556.600000,3.7000E-004,1556.600000,3.7000E-004
1556.650000,3.7190E-004,1556.650000,3.7190E-004,1556.650000,3.7190E-004
1556.700000,3.7500E-004,1556.700000,3.7500E-004,1556.700000,3.7500E-004
1556.750000,3.7710E-004,1556.750000,3.7710E-004,1556.750000,3.7710E-004
1556.800000,3.7830E-004,1556.800000,3.7830E-004,1556.800000,3.7830E-004
1556.850000,3.7850E-004,1556.850000,3.7850E-004,1556.850000,3.7850E-004
1556.900000,3.7970E-004,1556.900000,3.7970E-004,1556.900000,3.7970E-004
1556.950000,3.8200E-004,1556.950000,3.8200E-004,1556.950000,3.8200E-004
1557.000000,3.8480E-004,1557.000000,3.8480E-004,1557.000000,3.8480E-004
1557.050000,3.8580E-004,1557.050000,3.8580E-004,1557.050000,3.8580E-004
1557.100000,3.8610E-004,1557.100000,3.8610E-004,1557.100000,3.8610E-004
1557.150000,3.8680E-004,1557.150000,3.8680E-004,1557.150000,3.8680E-004
1557.200000,3.8850E-004,1557.200000,3.8850E-004,1557.200000,3.8850E-004
1557.250000,3.9110E-004,1557.250000,3.9110E-004,1557.250000,3.9110E-004
1557.300000,3.9240E-004,1557.300000,3.9240E-004,1557.300000,3.9240E-004
1557.350000,3.9290E-004,1557.350000,3.9290E-004,1557.350000,3.9290E-004
1557.400000,3.9320E-004,1557.400000,3.9320E-004,1557.400000,3.9320E-004
1557.450000,3.9420E-004,1557.450000,3.9420E-004,1557.450000,3.9420E-004
1557.500000,3.9690E-004,1557.500000,3.9690E-004,1557.500000,3.9690E-004
1557.550000,3.9830E-004,1557.550000,3.9830E-004,1557.550000,3.9830E-004
1557.600000,3.9930E-004,1557.600000,3.9930E-004,1557.600000,3.9930E-004
1557.650000,3.9890E-004,1557.650000,3.9890E-004,1557.650000,3.9890E-004
1557.700000,3.9930E-004,1557.700000,3.9930E-004,1557.700000,3.9930E-004
1557.750000,4.0150E-004,1557.750000,4.0150E-004,1557.750000,4.0150E-004
1557.800000,4.0380E-004,1557.800000,4.0380E-004,1557.800000,4.0380E-004
1557.850000,4.0450E-004,1557.850000,4.0450E-004,1557.850000,4.0450E-004
1557.900000,4.0410E-004,1557.900000,4.0410E-004,1557.900000,4.0410E-004
1557.950000,4.0460E-004,1557.950000,4.0460E-004,1557.950000,4.0460E-004
1558.000000,4.0580E-004,1558.000000,4.0580E-004,1558.000000,4.0580E-004
1558.050000,4.0800E-004,1558.050000,4.0800E-004,1558.050000,4.0800E-004
1558.100000,4.0880E-004,1558.100000,4.0880E-004,1558.100000,4.0880E-004
1558.150000,4.0790E-004,1558.150000,4.0790E-004,1558.150000,4.0790E-004
1558.200000,4.0810E-004,1558.200000,4.0810E-004,1558.200000,4.0810E-004
1558.250000,4.0950E-004,1558.250000,4.0950E-004,1558.250000,4.0950E-004
1558.300000,4.1070E-004,1558.300000,4.1070E-004,1558.300000,4.1070E-004
1558.350000,4.1190E-004,1558.350000,4.1190E-004,1558.350000,4.1190E-004
1558.400000,4.1180E-004,1558.400000,4.1180E-004,1558.400000,4.1180E-004
1558.450000,4.1080E-004,1558.450000,4.1080E-004,1558.450000,4.1080E-004
1558.500000,4.1040E-004,1558.500000,4.1040E-004,1558.500000,4.1040E-004
1558.550000,4.1140E-004,1558.550000,4.1140E-004,1558.550000,4.1140E-004
1558.600000,4.1280E-004,1558.600000,4.1280E-004,1558.600000,4.1280E-004
1558.650000,4.1250E-004,1558.650000,4.1250E-004,1558.650000,4.1250E-004
1558.700000,4.1120E-004,1558.700000,4.1120E-004,1558.700000,4.1120E-004
1558.750000,4.0990E-004,1558.750000,4.0990E-004,1558.750000,4.0990E-004
1558.800000,4.1090E-004,1558.800000,4.1090E-004,1558.800000,4.1090E-004
1558.850000,4.1210E-004,1558.850000,4.1210E-004,1558.850000,4.1210E-004
1558.900000,4.1200E-004,1558.900000,4.1200E-004,1558.900000,4.1200E-004
1558.950000,4.1070E-004,1558.950000,4.1070E-004,1558.950000,4.1070E-004
1559.000000,4.0930E-004,1559.000000,4.0930E-004,1559.000000,4.0930E-004
1559.050000,4.0900E-004,1559.050000,4.0900E-004,1559.050000,4.0900E-004
1559.100000,4.1070E-004,1559.100000,4.1070E-004,1559.100000,4.1070E-004
1559.150000,4.1080E-004,1559.150000,4.1080E-004,1559.150000,4.1080E-004
1559.200000,4.0980E-004,1559.200000,4.0980E-004,1559.200000,4.0980E-004
1559.250000,4.0840E-004,1559.250000,4.0840E-004,1559.250000,4.0840E-004
1559.300000,4.0730E-004,1559.300000,4.0730E-004,1559.300000,4.0730E-004
1559.350000,4.0780E-004,1559.350000,4.0780E-004,1559.350000,4.0780E-004
1559.400000,4.0880E-004,1559.400000,4.0880E-004,1559.400000,4.0880E-004
1559.450000,4.0790E-004,1559.450000,4.0790E-004,1559.450000,4.0790E-004
1559.500000,4.0640E-004,1559.500000,4.0640E-004,1559.500000,4.0640E-004
1559.550000,4.0480E-004,1559.550000,4.0480E-004,1559.550000,4.0480E-004
1559.600000,4.0560E-004,1559.600000,4.0560E-004,1559.600000,4.0560E-004
1559.650000,4.0590E-004,1559.650000,4.0590E-004,1559.650000,4.0590E-004
1559.700000,4.0530E-004,1559.700000,4.0530E-004,1559.700000,4.0530E-004
1559.750000,4.0370E-004,1559.750000,4.0370E-004,1559.750000,4.0370E-004
1559.800000,4.0180E-004,1559.800000,4.0180E-004,1559.800000,4.0180E-004
1559.850000,4.0160E-004,1559.850000,4.0160E-004,1559.850000,4.0160E-004
1559.900000,4.0220E-004,1559.900000,4.0220E-004,1559.900000,4.0220E-004
1559.950000,4.0240E-004,1559.950000,4.0240E-004,1559.950000,4.0240E-004
1560.000000,4.0040E-004,1560.000000,4.0040E-004,1560.000000,4.0040E-004
1560.050000,3.9900E-004,1560.050000,3.9900E-004,1560.050000,3.9900E-004
1560.100000,3.9700E-004,1560.100000,3.9700E-004,1560.100000,3.9700E-004
1560.150000,3.9780E-004,1560.150000,3.9780E-004,1560.150000,3.9780E-004
1560.200000,3.9850E-004,1560.200000,3.9850E-004,1560.200000,3.9850E-004
1560.250000,3.9690E-004,1560.250000,3.9690E-004,1560.250000,3.9690E-004
1560.300000,3.9480E-004,1560.300000,3.9480E-004,1560.300000,3.9480E-004
1560.350000,3.9290E-004,1560.350000,3.9290E-004,1560.350000,3.9290E-004
1560.400000,3.9310E-004,1560.400000,3.9310E-004,1560.400000,3.9310E-004
1560.450000,3.9330E-004,1560.450000,3.9330E-004,1560.450000,3.9330E-004
1560.500000,3.9280E-004,1560.500000,3.9280E-004,1560.500000,3.9280E-004
1560.550000,3.9110E-004,1560.550000,3.9110E-004,1560.550000,3.9110E-004
1560.600000,3.8900E-004,1560.600000,3.8900E-004,1560.600000,3.8900E-004
1560.650000,3.8810E-004,1560.650000,3.8810E-004,1560.650000,3.8810E-004
1560.700000,3.8780E-004,1560.700000,3.8780E-004,1560.700000,3.8780E-004
1560.750000,3.8810E-004,1560.750000,3.8810E-004,1560.750000,3.8810E-004
1560.800000,3.8620E-004,1560.800000,3.8620E-004,1560.800000,3.8620E-004
1560.850000,3.8430E-004,1560.850000,3.8430E-004,1560.850000,3.8430E-004
1560.900000,3.8260E-004,1560.900000,3.8260E-004,1560.900000,3.8260E-004
1560.950000,3.8220E-004,1560.950000,3.8220E-004,1560.950000,3.8220E-004
1561.000000,3.8190E-004,1561.000000,3.8190E-004,1561.000000,3.8190E-004
1561.050000,3.8080E-004,1561.050000,3.8080E-004,1561.050000,3.8080E-004
1561.100000,3.7850E-004,1561.100000,3.7850E-004,1561.100000,3.7850E-004
1561.150000,3.7720E-004,1561.150000,3.7720E-004,1561.150000,3.7720E-004
1561.200000,3.7610E-004,1561.200000,3.7610E-004,1561.200000,3.7610E-004
1561.250000,3.7630E-004,1561.250000,3.7630E-004,1561.250000,3.7630E-004
1561.300000,3.7550E-004,1561.300000,3.7550E-004,1561.300000,3.7550E-004
1561.350000,3.7330E-004,1561.350000,3.7330E-004,1561.350000,3.7330E-004
1561.400000,3.7110E-004,1561.400000,3.7110E-004,1561.400000,3.7110E-004
1561.450000,3.6980E-004,1561.450000,3.6980E-004,1561.450000,3.6980E-004
1561.500000,3.6970E-004,1561.500000,3.6970E-004,1561.500000,3.6970E-004
1561.550000,3.6960E-004,1561.550000,3.6960E-004,1561.550000,3.6960E-004
1561.600000,3.6760E-004,1561.600000,3.6760E-004,1561.600000,3.6760E-004
1561.650000,3.6570E-004,1561.650000,3.6570E-004,1561.650000,3.6570E-004
1561.700000,3.6330E-004,1561.700000,3.6330E-004,1561.700000,3.6330E-004
1561.750000,3.6360E-004,1561.750000,3.6360E-004,1561.750000,3.6360E-004
1561.800000,3.6310E-004,1561.800000,3.6310E-004,1561.800000,3.6310E-004
1561.850000,3.6190E-004,1561.850000,3.6190E-004,1561.850000,3.6190E-004
1561.900000,3.5930E-004,1561.900000,3.5930E-004,1561.900000,3.5930E-004
1561.950000,3.5680E-004,1561.950000,3.5680E-004,1561.950000,3.5680E-004
1562.000000,3.5570E-004,1562.000000,3.5570E-004,1562.000000,3.5570E-004
1562.050000,3.5570E-004,1562.050000,3.5570E-004,1562.050000,3.5570E-004
1562.100000,3.5470E-004,1562.100000,3.5470E-004,1562.100000,3.5470E-004
1562.150000,3.5280E-004,1562.150000,3.5280E-004,1562.150000,3.5280E-004
1562.200000,3.4980E-004,1562.200000,3.4980E-004,1562.200000,3.4980E-004
1562.250000,3.4850E-004,1562.250000,3.4850E-004,1562.250000,3.4850E-004
1562.300000,3.4800E-004,1562.300000,3.4800E-004,1562.300000,3.4800E-004
1562.350000,3.4770E-004,1562.350000,3.4770E-004,1562.350000,3.4770E-004
1562.400000,3.4550E-004,1562.400000,3.4550E-004,1562.400000,3.4550E-004
1562.450000,3.4270E-004,1562.450000,3.4270E-004,1562.450000,3.4270E-004
1562.500000,3.3990E-004,1562.500000,3.3990E-004,1562.500000,3.3990E-004
1562.550000,3.3980E-004,1562.550000,3.3980E-004,1562.550000,3.3980E-004
1562.600000,3.3820E-004,1562.600000,3.3820E-004,1562.600000,3.3820E-004
1562.650000,3.3680E-004,1562.650000,3.3680E-004,1562.650000,3.3680E-004
1562.700000,3.3420E-004,1562.700000,3.3420E-004,1562.700000,3.3420E-004
1562.750000,3.3170E-004,1562.750000,3.3170E-004,1562.750000,3.3170E-004
1562.800000,3.3030E-004,1562.800000,3.3030E-004,1562.800000,3.3030E-004
1562.850000,3.2920E-004,1562.850000,3.2920E-004,1562.850000,3.2920E-004
1562.900000,3.2770E-004,1562.900000,3.2770E-004,1562.900000,3.2770E-004
1562.950000,3.2500E-004,1562.950000,3.2500E-004,1562.950000,3.2500E-004
1563.000000,3.2250E-004,1563.000000,3.2250E-004,1563.000000,3.2250E-004
1563.050000,3.2060E-004,1563.050000,3.2060E-004,1563.050000,3.2060E-004
1563.100000,3.1890E-004,1563.100000,3.1890E-004,1563.100000,3.1890E-004
1563.150000,3.1790E-004,1563.150000,3.1790E-004,1563.150000,3.1790E-004
1563.200000,3.1600E-004,1563.200000,3.1600E-004,1563.200000,3.1600E-004
1563.250000,3.1280E-004,1563.250000,3.1280E-004,1563.250000,3.1280E-004
1563.300000,3.1050E-004,1563.300000,3.1050E-004,1563.300000,3.1050E-004
1563.350000,3.0910E-004,1563.350000,3.0910E-004,1563.350000,3.0910E-004
1563.400000,3.0820E-004,1563.400000,3.0820E-004,1563.400000,3.0820E-004
1563.450000,3.0640E-004,1563.450000,3.0640E-004,1563.450000,3.0640E-004
1563.500000,3.0310E-004,1563.500000,3.0310E-004,1563.500000,3.0310E-004
1563.550000,3.0040E-004,1563.550000,3.0040E-004,1563.550000,3.0040E-004
1563.600000,2.9900E-004,1563.600000,2.9900E-004,1563.600000,2.9900E-004
1563.650000,2.9780E-004,1563.650000,2.9780E-004,1563.650000,2.9780E-004
1563.700000,2.9630E-004,1563.700000,2.9630E-004,1563.700000,2.9630E-004
1563.750000,2.9390E-004,1563.750000,2.9390E-004,1563.750000,2.9390E-004
1563.800000,2.9050E-004,1563.800000,2.9050E-004,1563.800000,2.9050E-004
1563.850000,2.8810E-004,1563.850000,2.8810E-004,1563.850000,2.8810E-004
1563.900000,2.8680E-004,1563.900000,2.8680E-004,1563.900000,2.8680E-004
1563.950000,2.8620E-004,1563.950000,2.8620E-004,1563.950000,2.8620E-004
1564.000000,2.8470E-004,1564.000000,2.8470E-004,1564.000000,2.8470E-004
1564.050000,2.8110E-004,1564.050000,2.8110E-004,1564.050000,2.8110E-004
1564.100000,2.7820E-004,1564.100000,2.7820E-004,1564.100000,2.7820E-004
1564.150000,2.7730E-004,1564.150000,2.7730E-004,1564.150000,2.7730E-004
1564.200000,2.7580E-004,1564.200000,2.7580E-004,1564.200000,2.7580E-004
1564.250000,2.7450E-004,1564.250000,2.7450E-004,1564.250000,2.7450E-004
1564.300000,2.7170E-004,1564.300000,2.7170E-004,1564.300000,2.7170E-004
1564.350000,2.6860E-004,1564.350000,2.6860E-004,1564.350000,2.6860E-004
1564.400000,2.6680E-004,1564.400000,2.6680E-004,1564.400000,2.6680E-004
1564.450000,2.6530E-004,1564.450000,2.6530E-004,1564.450000,2.6530E-004
1564.500000,2.6410E-004,1564.500000,2.6410E-004,1564.500000,2.6410E-004
1564.550000,2.6200E-004,1564.550000,2.6200E-004,1564.550000,2.6200E-004
1564.600000,2.5940E-004,1564.600000,2.5940E-004,1564.600000,2.5940E-004
1564.650000,2.5680E-004,1564.650000,2.5680E-004,1564.650000,2.5680E-004
1564.700000,2.5580E-004,1564.700000,2.5580E-004,1564.700000,2.5580E-004
1564.750000,2.5510E-004,1564.750000,2.5510E-004,1564.750000,2.5510E-004
1564.800000,2.5320E-004,1564.800000,2.5320E-004,1564.800000,2.5320E-004
1564.850000,2.5030E-004,1564.850000,2.5030E-004,1564.850000,2.5030E-004
1564.900000,2.4790E-004,1564.900000,2.4790E-004,1564.900000,2.4790E-004
1564.950000,2.4640E-004,1564.950000,2.4640E-004,1564.950000,2.4640E-004
1565.000000,2.4500E-004,1565.000000,2.4500E-004,1565.000000,2.4500E-004
1565.050000,2.4340E-004,1565.050000,2.4340E-004,1565.050000,2.4340E-004
1565.100000,2.4120E-004,1565.100000,2.4120E-004,1565.100000,2.4120E-004
1565.150000,2.3810E-004,1565.150000,2.3810E-004,1565.150000,2.3810E-004
1565.200000,2.3660E-004,1565.200000,2.3660E-004,1565.200000,2.3660E-004
1565.250000,2.3580E-004,1565.250000,2.3580E-004,1565.250000,2.3580E-004
1565.300000,2.3450E-004,1565.300000,2.3450E-004,1565.300000,2.3450E-004
1565.350000,2.3270E-004,1565.350000,2.3270E-004,1565.350000,2.3270E-004
1565.400000,2.3020E-004,1565.400000,2.3020E-004,1565.400000,2.3020E-004
1565.450000,2.2780E-004,1565.450000,2.2780E-004,1565.450000,2.2780E-004
1565.500000,2.2680E-004,1565.500000,2.2680E-004,1565.500000,2.2680E-004
1565.550000,2.2550E-004,1565.550000,2.2550E-004,1565.550000,2.2550E-004
1565.600000,2.2380E-004,1565.600000,2.2380E-004,1565.600000,2.2380E-004
1565.650000,2.2150E-004,1565.650000,2.2150E-004,1565.650000,2.2150E-004
1565.700000,2.1890E-004,1565.700000,2.1890E-004,1565.700000,2.1890E-004
1565.750000,2.1710E-004,1565.750000,2.1710E-004,1565.750000,2.1710E-004
1565.800000,2.1640E-004,1565.800000,2.1640E-004,1565.800000,2.1640E-004
1565.850000,2.1510E-004,1565.850000,2.1510E-004,1565.850000,2.1510E-004
1565.900000,2.1310E-004,1565.900000,2.1310E-004,1565.900000,2.1310E-004
1565.950000,2.1080E-004,1565.950000,2.1080E-004,1565.950000,2.1080E-004
1566.000000,2.0860E-004,1566.000000,2.0860E-004,1566.000000,2.0860E-004
1566.050000,2.0740E-004,1566.050000,2.0740E-004,1566.050000,2.0740E-004
1566.100000,2.0650E-004,1566.100000,2.0650E-004,1566.100000,2.0650E-004
1566.150000,2.0480E-004,1566.150000,2.0480E-004,1566.150000,2.0480E-004
1566.200000,2.0230E-004,1566.200000,2.0230E-004,1566.200000,2.0230E-004
1566.250000,2.0010E-004,1566.250000,2.0010E-004,1566.250000,2.0010E-004
1566.300000,1.9840E-004,1566.300000,1.9840E-004,1566.300000,1.9840E-004
1566.350000,1.9790E-004,1566.350000,1.9790E-004,1566.350000,1.9790E-004
1566.400000,1.9620E-004,1566.400000,1.9620E-004,1566.400000,1.9620E-004
1566.450000,1.9400E-004,1566.450000,1.9400E-004,1566.450000,1.9400E-004
1566.500000,1.9180E-004,1566.500000,1.9180E-004,1566.500000,1.9180E-004
1566.550000,1.9030E-004,1566.550000,1.9030E-004,1566.550000,1.9030E-004
1566.600000,1.8860E-004,1566.600000,1.8860E-004,1566.600000,1.8860E-004
1566.650000,1.8760E-004,1566.650000,1.8760E-004,1566.650000,1.8760E-004
1566.700000,1.8570E-004,1566.700000,1.8570E-004,1566.700000,1.8570E-004
1566.750000,1.8350E-004,1566.750000,1.8350E-004,1566.750000,1.8350E-004
1566.800000,1.8190E-004,1566.800000,1.8190E-004,1566.800000,1.8190E-004
1566.850000,1.8040E-004,1566.850000,1.8040E-004,1566.850000,1.8040E-004
1566.900000,1.7920E-004,1566.900000,1.7920E-004,1566.900000,1.7920E-004
1566.950000,1.7800E-004,1566.950000,1.7800E-004,1566.950000,1.7800E-004
1567.000000,1.7570E-004,1567.000000,1.7570E-004,1567.000000,1.7570E-004
1567.050000,1.7360E-004,1567.050000,1.7360E-004,1567.050000,1.7360E-004
1567.100000,1.7280E-004,1567.100000,1.7280E-004,1567.100000,1.7280E-004
1567.150000,1.7140E-004,1567.150000,1.7140E-004,1567.150000,1.7140E-004
1567.200000,1.7010E-004,1567.200000,1.7010E-004,1567.200000,1.7010E-004
1567.250000,1.6860E-004,1567.250000,1.6860E-004,1567.250000,1.6860E-004
1567.300000,1.6640E-004,1567.300000,1.6640E-004,1567.300000,1.6640E-004
1567.350000,1.6540E-004,1567.350000,1.6540E-004,1567.350000,1.6540E-004
1567.400000,1.6430E-004,1567.400000,1.6430E-004,1567.400000,1.6430E-004
1567.450000,1.6330E-004,1567.450000,1.6330E-004,1567.450000,1.6330E-004
1567.500000,1.6170E-004,1567.500000,1.6170E-004,1567.500000,1.6170E-004
1567.550000,1.5990E-004,1567.550000,1.5990E-004,1567.550000,1.5990E-004
1567.600000,1.5810E-004,1567.600000,1.5810E-004,1567.600000,1.5810E-004
1567.650000,1.5720E-004,1567.650000,1.5720E-004,1567.650000,1.5720E-004
1567.700000,1.5650E-004,1567.700000,1.5650E-004,1567.700000,1.5650E-004
1567.750000,1.5550E-004,1567.750000,1.5550E-004,1567.750000,1.5550E-004
1567.800000,1.5360E-004,1567.800000,1.5360E-004,1567.800000,1.5360E-004
1567.850000,1.5220E-004,1567.850000,1.5220E-004,1567.850000,1.5220E-004
1567.900000,1.5080E-004,1567.900000,1.5080E-004,1567.900000,1.5080E-004
1567.950000,1.5050E-004,1567.950000,1.5050E-004,1567.950000,1.5050E-004
1568.000000,1.4920E-004,1568.000000,1.4920E-004,1568.000000,1.4920E-004
1568.050000,1.4780E-004,1568.050000,1.4780E-004,1568.050000,1.4780E-004
1568.100000,1.4580E-004,1568.100000,1.4580E-004,1568.100000,1.4580E-004
1568.150000,1.4460E-004,1568.150000,1.4460E-004,1568.150000,1.4460E-004
1568.200000,1.4390E-004,1568.200000,1.4390E-004,1568.200000,1.4390E-004
1568.250000,1.4330E-004,1568.250000,1.4330E-004,1568.250000,1.4330E-004
1568.300000,1.4230E-004,1568.300000,1.4230E-004,1568.300000,1.4230E-004
1568.350000,1.4090E-004,1568.350000,1.4090E-004,1568.350000,1.4090E-004
1568.400000,1.3930E-004,1568.400000,1.3930E-004,1568.400000,1.3930E-004
1568.450000,1.3870E-004,1568.450000,1.3870E-004,1568.450000,1.3870E-004
1568.500000,1.3800E-004,1568.500000,1.3800E-004,1568.500000,1.3800E-004
1568.550000,1.3710E-004,1568.550000,1.3710E-004,1568.550000,1.3710E-004
1568.600000,1.3570E-004,1568.600000,1.3570E-004,1568.600000,1.3570E-004
1568.650000,1.3490E-004,1568.650000,1.3490E-004,1568.650000,1.3490E-004
1568.700000,1.3310E-004,1568.700000,1.3310E-004,1568.700000,1.3310E-004
1568.750000,1.3290E-004,1568.750000,1.3290E-004,1568.750000,1.3290E-004
1568.800000,1.3280E-004,1568.800000,1.3280E-004,1568.800000,1.3280E-004
1568.850000,1.3160E-004,1568.850000,1.3160E-004,1568.850000,1.3160E-004
1568.900000,1.3040E-004,1568.900000,1.3040E-004,1568.900000,1.3040E-004
1568.950000,1.2930E-004,1568.950000,1.2930E-004,1568.950000,1.2930E-004
1569.000000,1.2930E-004,1569.000000,1.2930E-004,1569.000000,1.2930E-004
1569.050000,1.2890E-004,1569.050000,1.2890E-004,1569.050000,1.2890E-004
1569.100000,1.2820E-004,1569.100000,1.2820E-004,1569.100000,1.2820E-004
1569.150000,1.2710E-004,1569.150000,1.2710E-004,1569.150000,1.2710E-004
1569.200000,1.2630E-004,1569.200000,1.2630E-004,1569.200000,1.2630E-004
1569.250000,1.2580E-004,1569.250000,1.2580E-004,1569.250000,1.2580E-004
1569.300000,1.2540E-004,1569.300000,1.2540E-004,1569.300000,1.2540E-004
1569.350000,1.2510E-004,1569.350000,1.2510E-004,1569.350000,1.2510E-004
1569.400000,1.2450E-004,1569.400000,1.2450E-004,1569.400000,1.2450E-004
1569.450000,1.2370E-004,1569.450000,1.2370E-004,1569.450000,1.2370E-004
1569.500000,1.2310E-004,1569.500000,1.2310E-004,1569.500000,1.2310E-004
1569.550000,1.2280E-004,1569.550000,1.2280E-004,1569.550000,1.2280E-004
1569.600000,1.2280E-004,1569.600000,1.2280E-004,1569.600000,1.2280E-004
1569.650000,1.2270E-004,1569.650000,1.2270E-004,1569.650000,1.2270E-004
1569.700000,1.2150E-004,1569.700000,1.2150E-004,1569.700000,1.2150E-004
1569.750000,1.2140E-004,1569.750000,1.2140E-004,1569.750000,1.2140E-004
1569.800000,1.2150E-004,1569.800000,1.2150E-004,1569.800000,1.2150E-004
1569.850000,1.2140E-004,1569.850000,1.2140E-004,1569.850000,1.2140E-004
1569.900000,1.2130E-004,1569.900000,1.2130E-004,1569.900000,1.2130E-004
1569.950000,1.2090E-004,1569.950000,1.2090E-004,1569.950000,1.2090E-004
1570.000000,1.2030E-004,1570.000000,1.2030E-004,1570.000000,1.2030E-004
1570.050000,1.2020E-004,1570.050000,1.2020E-004,1570.050000,1.2020E-004
1570.100000,1.2060E-004,1570.100000,1.2060E-004,1570.100000,1.2060E-004
1570.150000,1.2100E-004,1570.150000,1.2100E-004,1570.150000,1.2100E-004
1570.200000,1.2070E-004,1570.200000,1.2070E-004,1570.200000,1.2070E-004
1570.250000,1.2020E-004,1570.250000,1.2020E-004,1570.250000,1.2020E-004
1570.300000,1.2020E-004,1570.300000,1.2020E-004,1570.300000,1.2020E-004
1570.350000,1.2030E-004,1570.350000,1.2030E-004,1570.350000,1.2030E-004
1570.400000,1.2130E-004,1570.400000,1.2130E-004,1570.400000,1.2130E-004
1570.450000,1.2130E-004,1570.450000,1.2130E-004,1570.450000,1.2130E-004
1570.500000,1.2150E-004,1570.500000,1.2150E-004,1570.500000,1.2150E-004
1570.550000,1.2110E-004,1570.550000,1.2110E-004,1570.550000,1.2110E-004
1570.600000,1.2130E-004,1570.600000,1.2130E-004,1570.600000,1.2130E-004
1570.650000,1.2220E-004,1570.650000,1.2220E-004,1570.650000,1.2220E-004
1570.700000,1.2290E-004,1570.700000,1.2290E-004,1570.700000,1.2290E-004
1570.750000,1.2300E-004,1570.750000,1.2300E-004,1570.750000,1.2300E-004
1570.800000,1.2330E-004,1570.800000,1.2330E-004,1570.800000,1.2330E-004
1570.850000,1.2350E-004,1570.850000,1.2350E-004,1570.850000,1.2350E-004
1570.900000,1.2430E-004,1570.900000,1.2430E-004,1570.900000,1.2430E-004
1570.950000,1.2510E-004,1570.950000,1.2510E-004,1570.950000,1.2510E-004
1571.000000,1.2550E-004,1571.000000,1.2550E-004,1571.000000,1.2550E-004
1571.050000,1.2560E-004,1571.050000,1.2560E-004,1571.050000,1.2560E-004
1571.100000,1.2580E-004,1571.100000,1.2580E-004,1571.100000,1.2580E-004
1571.150000,1.2690E-004,1571.150000,1.2690E-004,1571.150000,1.2690E-004
1571.200000,1.2710E-004,1571.200000,1.2710E-004,1571.200000,1.2710E-004
1571.250000,1.2810E-004,1571.250000,1.2810E-004,1571.250000,1.2810E-004
1571.300000,1.2840E-004,1571.300000,1.2840E-004,1571.300000,1.2840E-004
1571.350000,1.2780E-004,1571.350000,1.2780E-004,1571.350000,1.2780E-004
1571.400000,1.2800E-004,1571.400000,1.2800E-004,1571.400000,1.2800E-004
