1554.650000,1.2120E-005,1554.650000,1.2120E-005,1554.650000,1.2120E-005
1554.700000,1.2280E-005,1554.700000,1.2280E-005,1554.700000,1.2280E-005
1554.750000,1.2390E-005,1554.750000,1.2390E-005,1554.750000,1.2390E-005
1554.800000,1.2950E-005,1554.800000,1.2950E-005,1554.800000,1.2950E-005
1554.850000,1.3350E-005,1554.850000,1.3350E-005,1554.850000,1.3350E-005
1554.900000,1.3900E-005,1554.900000,1.3900E-005,1554.900000,1.3900E-005
1554.950000,1.4210E-005,1554.950000,1.4210E-005,1554.950000,1.4210E-005
1555.000000,1.4570E-005,1555.000000,1.4570E-005,1555.000000,1.4570E-005
1555.050000,1.4850E-005,1555.050000,1.4850E-005,1555.050000,1.4850E-005
1555.100000,1.5390E-005,1555.100000,1.5390E-005,1555.100000,1.5390E-005
1555.150000,1.6350E-005,1555.150000,1.6350E-005,1555.150000,1.6350E-005
1555.200000,1.6320E-005,1555.200000,1.6320E-005,1555.200000,1.6320E-005
1555.250000,1.6820E-005,1555.250000,1.6820E-005,1555.250000,1.6820E-005
1555.300000,1.7440E-005,1555.300000,1.7440E-005,1555.300000,1.7440E-005
1555.350000,1.8170E-005,1555.350000,1.8170E-005,1555.350000,1.8170E-005
1555.400000,1.9000E-005,1555.400000,1.9000E-005,1555.400000,1.9000E-005
1555.450000,1.9400E-005,1555.450000,1.9400E-005,1555.450000,1.9400E-005
1555.500000,1.9800E-005,1555.500000,1.9800E-005,1555.500000,1.9800E-005
1555.550000,2.1080E-005,1555.550000,2.1080E-005,1555.550000,2.1080E-005
1555.600000,2.1370E-005,1555.600000,2.1370E-005,1555.600000,2.1370E-005
1555.650000,2.2580E-005,1555.650000,2.2580E-005,1555.650000,2.2580E-005
1555.700000,2.3540E-005,1555.700000,2.3540E-005,1555.700000,2.3540E-005
1555.750000,2.4230E-005,1555.750000,2.4230E-005,1555.750000,2.4230E-005
1555.800000,2.5960E-005,1555.800000,2.5960E-005,1555.800000,2.5960E-005
1555.850000,2.7160E-005,1555.850000,2.7160E-005,1555.850000,2.7160E-005
1555.900000,2.8690E-005,1555.900000,2.8690E-005,1555.900000,2.8690E-005
1555.950000,3.0790E-005,1555.950000,3.0790E-005,1555.950000,3.0790E-005
1556.000000,3.2780E-005,1556.000000,3.2780E-005,1556.000000,3.2780E-005
1556.050000,3.2330E-005,1556.050000,3.2330E-005,1556.050000,3.2330E-005
1556.100000,3.3120E-005,1556.100000,3.3120E-005,1556.100000,3.3120E-005
1556.150000,3.4880E-005,1556.150000,3.4880E-005,1556.150000,3.4880E-005
1556.200000,3.6170E-005,1556.200000,3.6170E-005,1556.200000,3.6170E-005
1556.250000,3.5950E-005,1556.250000,3.5950E-005,1556.250000,3.5950E-005
1556.300000,3.7750E-005,1556.300000,3.7750E-005,1556.300000,3.7750E-005
1556.350000,3.8160E-005,1556.350000,3.8160E-005,1556.350000,3.8160E-005
1556.400000,3.9950E-005,1556.400000,3.9950E-005,1556.400000,3.9950E-005
1556.450000,4.2500E-005,1556.450000,4.2500E-005,1556.450000,4.2500E-005
1556.500000,4.9680E-005,1556.500000,4.9680E-005,1556.500000,4.9680E-005
1556.550000,4.8710E-005,1556.550000,4.8710E-005,1556.550000,4.8710E-005
1556.600000,4.6660E-005,1556.600000,4.6660E-005,1556.600000,4.6660E-005
1556.650000,4.6790E-005,1556.650000,4.6790E-005,1556.650000,4.6790E-005
1556.700000,4.5000E-005,1556.700000,4.5000E-005,1556.700000,4.5000E-005
1556.750000,6.4450E-005,1556.750000,6.4450E-005,1556.750000,6.4450E-005
1556.800000,1.0810E-004,1556.800000,1.0810E-004,1556.800000,1.0810E-004
1556.850000,6.8350E-005,1556.850000,6.8350E-005,1556.850000,6.8350E-005
1556.900000,5.4040E-005,1556.900000,5.4040E-005,1556.900000,5.4040E-005
1556.950000,5.1280E-005,1556.950000,5.1280E-005,1556.950000,5.1280E-005
1557.000000,5.7670E-005,1557.000000,5.7670E-005,1557.000000,5.7670E-005
1557.050000,1.3860E-004,1557.050000,1.3860E-004,1557.050000,1.3860E-004
1557.100000,1.6600E-002,1557.100000,1.6600E-002,1557.100000,1.6600E-002
1557.150000,6.5580E-002,1557.150000,6.5580E-002,1557.150000,6.5580E-002
1557.200000,2.3560E-002,1557.200000,2.3560E-002,1557.200000,2.3560E-002
1557.250000,4.5660E-004,1557.250000,4.5660E-004,1557.250000,4.5660E-004
1557.300000,7.3510E-005,1557.300000,7.3510E-005,1557.300000,7.3510E-005
1557.350000,5.0770E-005,1557.350000,5.0770E-005,1557.350000,5.0770E-005
1557.400000,4.1360E-005,1557.400000,4.1360E-005,1557.400000,4.1360E-005
1557.450000,3.9720E-005,1557.450000,3.9720E-005,1557.450000,3.9720E-005
1557.500000,3.6870E-005,1557.500000,3.6870E-005,1557.500000,3.6870E-005
1557.550000,3.4920E-005,1557.550000,3.4920E-005,1557.550000,3.4920E-005
1557.600000,3.2180E-005,1557.600000,3.2180E-005,1557.600000,3.2180E-005
1557.650000,3.0830E-005,1557.650000,3.0830E-005,1557.650000,3.0830E-005
1557.700000,3.0100E-005,1557.700000,3.0100E-005,1557.700000,3.0100E-005
1557.750000,2.9910E-005,1557.750000,2.9910E-005,1557.750000,2.9910E-005
1557.800000,2.8520E-005,1557.800000,2.8520E-005,1557.800000,2.8520E-005
1557.850000,2.6740E-005,1557.850000,2.6740E-005,1557.850000,2.6740E-005
1557.900000,2.5180E-005,1557.900000,2.5180E-005,1557.900000,2.5180E-005
1557.950000,2.2970E-005,1557.950000,2.2970E-005,1557.950000,2.2970E-005
1558.000000,2.1710E-005,1558.000000,2.1710E-005,1558.000000,2.1710E-005
1558.050000,2.0740E-005,1558.050000,2.0740E-005,1558.050000,2.0740E-005
1558.100000,2.0340E-005,1558.100000,2.0340E-005,1558.100000,2.0340E-005
1558.150000,1.8820E-005,1558.150000,1.8820E-005,1558.150000,1.8820E-005
1558.200000,1.7480E-005,1558.200000,1.7480E-005,1558.200000,1.7480E-005
1558.250000,1.7060E-005,1558.250000,1.7060E-005,1558.250000,1.7060E-005
1558.300000,1.6390E-005,1558.300000,1.6390E-005,1558.300000,1.6390E-005
1558.350000,1.5600E-005,1558.350000,1.5600E-005,1558.350000,1.5600E-005
1558.400000,1.5150E-005,1558.400000,1.5150E-005,1558.400000,1.5150E-005
1558.450000,1.4100E-005,1558.450000,1.4100E-005,1558.450000,1.4100E-005
1558.500000,1.3700E-005,1558.500000,1.3700E-005,1558.500000,1.3700E-005
1558.550000,1.2660E-005,1558.550000,1.2660E-005,1558.550000,1.2660E-005
1558.600000,1.1810E-005,1558.600000,1.1810E-005,1558.600000,1.1810E-005
1558.650000,1.1490E-005,1558.650000,1.1490E-005,1558.650000,1.1490E-005
1558.700000,1.0450E-005,1558.700000,1.0450E-005,1558.700000,1.0450E-005
1558.750000,1.0280E-005,1558.750000,1.0280E-005,1558.750000,1.0280E-005
1558.800000,9.6060E-006,1558.800000,9.6060E-006,1558.800000,9.6060E-006
1558.850000,9.2290E-006,1558.850000,9.2290E-006,1558.850000,9.2290E-006
1558.900000,8.9050E-006,1558.900000,8.9050E-006,1558.900000,8.9050E-006
1558.950000,8.3620E-006,1558.950000,8.3620E-006,1558.950000,8.3620E-006
1559.000000,7.9610E-006,1559.000000,7.9610E-006,1559.000000,7.9610E-006
1559.050000,7.4620E-006,1559.050000,7.4620E-006,1559.050000,7.4620E-006
1559.100000,7.2570E-006,1559.100000,7.2570E-006,1559.100000,7.2570E-006
1559.150000,6.8100E-006,1559.150000,6.8100E-006,1559.150000,6.8100E-006
1559.200000,6.5330E-006,1559.200000,6.5330E-006,1559.200000,6.5330E-006
1559.250000,6.2010E-006,1559.250000,6.2010E-006,1559.250000,6.2010E-006
1559.300000,5.8970E-006,1559.300000,5.8970E-006,1559.300000,5.8970E-006
1559.350000,5.5360E-006,1559.350000,5.5360E-006,1559.350000,5.5360E-006
1559.400000,5.2690E-006,1559.400000,5.2690E-006,1559.400000,5.2690E-006
1559.450000,5.1470E-006,1559.450000,5.1470E-006,1559.450000,5.1470E-006
1559.500000,4.8740E-006,1559.500000,4.8740E-006,1559.500000,4.8740E-006
1559.550000,4.6450E-006,1559.550000,4.6450E-006,1559.550000,4.6450E-006
1559.600000,4.5210E-006,1559.600000,4.5210E-006,1559.600000,4.5210E-006
1559.650000,4.3010E-006,1559.650000,4.3010E-006,1559.650000,4.3010E-006
1559.700000,4.3020E-006,1559.700000,4.3020E-006,1559.700000,4.3020E-006
1559.750000,4.0420E-006,1559.750000,4.0420E-006,1559.750000,4.0420E-006
1559.800000,3.8810E-006,1559.800000,3.8810E-006,1559.800000,3.8810E-006
1559.850000,3.6050E-006,1559.850000,3.6050E-006,1559.850000,3.6050E-006
1559.900000,3.5500E-006,1559.900000,3.5500E-006,1559.900000,3.5500E-006
1559.950000,3.3950E-006,1559.950000,3.3950E-006,1559.950000,3.3950E-006
1560.000000,3.2500E-006,1560.000000,3.2500E-006,1560.000000,3.2500E-006
1560.050000,3.0600E-006,1560.050000,3.0600E-006,1560.050000,3.0600E-006
1560.100000,2.9770E-006,1560.100000,2.9770E-006,1560.100000,2.9770E-006
1560.150000,2.8890E-006,1560.150000,2.8890E-006,1560.150000,2.8890E-006
1560.200000,2.7970E-006,1560.200000,2.7970E-006,1560.200000,2.7970E-006
1560.250000,2.6380E-006,1560.250000,2.6380E-006,1560.250000,2.6380E-006
1560.300000,2.4910E-006,1560.300000,2.4910E-006,1560.300000,2.4910E-006
1560.350000,2.4500E-006,1560.350000,2.4500E-006,1560.350000,2.4500E-006
1560.400000,2.4470E-006,1560.400000,2.4470E-006,1560.400000,2.4470E-006
1560.450000,2.4250E-006,1560.450000,2.4250E-006,1560.450000,2.4250E-006
1560.500000,2.2970E-006,1560.500000,2.2970E-006,1560.500000,2.2970E-006
1560.550000,2.1360E-006,1560.550000,2.1360E-006,1560.550000,2.1360E-006
1560.600000,2.0840E-006,1560.600000,2.0840E-006,1560.600000,2.0840E-006
1560.650000,2.0190E-006,1560.650000,2.0190E-006,1560.650000,2.0190E-006
1560.700000,2.0620E-006,1560.700000,2.0620E-006,1560.700000,2.0620E-006
1560.750000,1.8630E-006,1560.750000,1.8630E-006,1560.750000,1.8630E-006
1560.800000,1.8090E-006,1560.800000,1.8090E-006,1560.800000,1.8090E-006
1560.850000,1.7430E-006,1560.850000,1.7430E-006,1560.850000,1.7430E-006
1560.900000,1.6130E-006,1560.900000,1.6130E-006,1560.900000,1.6130E-006
1560.950000,1.6210E-006,1560.950000,1.6210E-006,1560.950000,1.6210E-006
1561.000000,1.6280E-006,1561.000000,1.6280E-006,1561.000000,1.6280E-006
1561.050000,1.5250E-006,1561.050000,1.5250E-006,1561.050000,1.5250E-006
1561.100000,1.3750E-006,1561.100000,1.3750E-006,1561.100000,1.3750E-006
1561.150000,1.3980E-006,1561.150000,1.3980E-006,1561.150000,1.3980E-006
1561.200000,1.4230E-006,1561.200000,1.4230E-006,1561.200000,1.4230E-006
1561.250000,1.3850E-006,1561.250000,1.3850E-006,1561.250000,1.3850E-006
1561.300000,1.2180E-006,1561.300000,1.2180E-006,1561.300000,1.2180E-006
1561.350000,1.2290E-006,1561.350000,1.2290E-006,1561.350000,1.2290E-006
1561.400000,1.2310E-006,1561.400000,1.2310E-006,1561.400000,1.2310E-006
1561.450000,1.1730E-006,1561.450000,1.1730E-006,1561.450000,1.1730E-006
1561.500000,1.1590E-006,1561.500000,1.1590E-006,1561.500000,1.1590E-006
1561.550000,1.1590E-006,1561.550000,1.1590E-006,1561.550000,1.1590E-006
1561.600000,1.0900E-006,1561.600000,1.0900E-006,1561.600000,1.0900E-006
1561.650000,1.0020E-006,1561.650000,1.0020E-006,1561.650000,1.0020E-006
1561.700000,9.7910E-007,1561.700000,9.7910E-007,1561.700000,9.7910E-007
1561.750000,8.2680E-007,1561.750000,8.2680E-007,1561.750000,8.2680E-007
1561.800000,9.8830E-007,1561.800000,9.8830E-007,1561.800000,9.8830E-007
1561.850000,8.6570E-007,1561.850000,8.6570E-007,1561.850000,8.6570E-007
1561.900000,8.6770E-007,1561.900000,8.6770E-007,1561.900000,8.6770E-007
1561.950000,9.0860E-007,1561.950000,9.0860E-007,1561.950000,9.0860E-007
1562.000000,8.3700E-007,1562.000000,8.3700E-007,1562.000000,8.3700E-007
1562.050000,9.2900E-007,1562.050000,9.2900E-007,1562.050000,9.2900E-007
1562.100000,7.9100E-007,1562.100000,7.9100E-007,1562.100000,7.9100E-007
1562.150000,7.2630E-007,1562.150000,7.2630E-007,1562.150000,7.2630E-007
1562.200000,8.1430E-007,1562.200000,8.1430E-007,1562.200000,8.1430E-007
1562.250000,7.7650E-007,1562.250000,7.7650E-007,1562.250000,7.7650E-007
1562.300000,8.1730E-007,1562.300000,8.1730E-007,1562.300000,8.1730E-007
1562.350000,6.6700E-007,1562.350000,6.6700E-007,1562.350000,6.6700E-007
1562.400000,6.0560E-007,1562.400000,6.0560E-007,1562.400000,6.0560E-007
1562.450000,6.4040E-007,1562.450000,6.4040E-007,1562.450000,6.4040E-007
1562.500000,5.4580E-007,1562.500000,5.4580E-007,1562.500000,5.4580E-007
1562.550000,6.7450E-007,1562.550000,6.7450E-007,1562.550000,6.7450E-007
1562.600000,6.9500E-007,1562.600000,6.9500E-007,1562.600000,6.9500E-007
1562.650000,6.7750E-007,1562.650000,6.7750E-007,1562.650000,6.7750E-007
1562.700000,6.0300E-007,1562.700000,6.0300E-007,1562.700000,6.0300E-007
1562.750000,5.8660E-007,1562.750000,5.8660E-007,1562.750000,5.8660E-007
1562.800000,5.8050E-007,1562.800000,5.8050E-007,1562.800000,5.8050E-007
1562.850000,5.9420E-007,1562.850000,5.9420E-007,1562.850000,5.9420E-007
1562.900000,5.0840E-007,1562.900000,5.0840E-007,1562.900000,5.0840E-007
1562.950000,6.3810E-007,1562.950000,6.3810E-007,1562.950000,6.3810E-007
1563.000000,6.4170E-007,1563.000000,6.4170E-007,1563.000000,6.4170E-007
1563.050000,6.4460E-007,1563.050000,6.4460E-007,1563.050000,6.4460E-007
1563.100000,6.1530E-007,1563.100000,6.1530E-007,1563.100000,6.1530E-007
1563.150000,6.0000E-007,1563.150000,6.0000E-007,1563.150000,6.0000E-007
1563.200000,6.3200E-007,1563.200000,6.3200E-007,1563.200000,6.3200E-007
1563.250000,5.4610E-007,1563.250000,5.4610E-007,1563.250000,5.4610E-007
1563.300000,5.6010E-007,1563.300000,5.6010E-007,1563.300000,5.6010E-007
1563.350000,5.3880E-007,1563.350000,5.3880E-007,1563.350000,5.3880E-007
1563.400000,5.5250E-007,1563.400000,5.5250E-007,1563.400000,5.5250E-007
1563.450000,5.6490E-007,1563.450000,5.6490E-007,1563.450000,5.6490E-007
1563.500000,5.2480E-007,1563.500000,5.2480E-007,1563.500000,5.2480E-007
1563.550000,5.3750E-007,1563.550000,5.3750E-007,1563.550000,5.3750E-007
1563.600000,4.7830E-007,1563.600000,4.7830E-007,1563.600000,4.7830E-007
1563.650000,4.4880E-007,1563.650000,4.4880E-007,1563.650000,4.4880E-007
1563.700000,4.8960E-007,1563.700000,4.8960E-007,1563.700000,4.8960E-007
1563.750000,5.0910E-007,1563.750000,5.0910E-007,1563.750000,5.0910E-007
1563.800000,4.7440E-007,1563.800000,4.7440E-007,1563.800000,4.7440E-007
1563.850000,4.4790E-007,1563.850000,4.4790E-007,1563.850000,4.4790E-007
1563.900000,4.5650E-007,1563.900000,4.5650E-007,1563.900000,4.5650E-007
1563.950000,4.8780E-007,1563.950000,4.8780E-007,1563.950000,4.8780E-007
1564.000000,4.4730E-007,1564.000000,4.4730E-007,1564.000000,4.4730E-007
1564.050000,4.4540E-007,1564.050000,4.4540E-007,1564.050000,4.4540E-007
1564.100000,4.5860E-007,1564.100000,4.5860E-007,1564.100000,4.5860E-007
1564.150000,4.0050E-007,1564.150000,4.0050E-007,1564.150000,4.0050E-007
1564.200000,4.5920E-007,1564.200000,4.5920E-007,1564.200000,4.5920E-007
1564.250000,3.9250E-007,1564.250000,3.9250E-007,1564.250000,3.9250E-007
1564.300000,3.6620E-007,1564.300000,3.6620E-007,1564.300000,3.6620E-007
1564.350000,3.5090E-007,1564.350000,3.5090E-007,1564.350000,3.5090E-007
1564.400000,4.1620E-007,1564.400000,4.1620E-007,1564.400000,4.1620E-007
1564.450000,3.5700E-007,1564.450000,3.5700E-007,1564.450000,3.5700E-007
1564.500000,3.8150E-007,1564.500000,3.8150E-007,1564.500000,3.8150E-007
1564.550000,3.8040E-007,1564.550000,3.8040E-007,1564.550000,3.8040E-007
1564.600000,3.7920E-007,1564.600000,3.7920E-007,1564.600000,3.7920E-007
1564.650000,3.3800E-007,1564.650000,3.3800E-007,1564.650000,3.3800E-007
1564.700000,3.3880E-007,1564.700000,3.3880E-007,1564.700000,3.3880E-007
1564.750000,3.8330E-007,1564.750000,3.8330E-007,1564.750000,3.8330E-007
1564.800000,3.5930E-007,1564.800000,3.5930E-007,1564.800000,3.5930E-007
1564.850000,3.5400E-007,1564.850000,3.5400E-007,1564.850000,3.5400E-007
1564.900000,2.9530E-007,1564.900000,2.9530E-007,1564.900000,2.9530E-007
1564.950000,2.9520E-007,1564.950000,2.9520E-007,1564.950000,2.9520E-007
1565.000000,3.1130E-007,1565.000000,3.1130E-007,1565.000000,3.1130E-007
1565.050000,3.3300E-007,1565.050000,3.3300E-007,1565.050000,3.3300E-007
1565.100000,3.2990E-007,1565.100000,3.2990E-007,1565.100000,3.2990E-007
1565.150000,3.0150E-007,1565.150000,3.0150E-007,1565.150000,3.0150E-007
1565.200000,2.6750E-007,1565.200000,2.6750E-007,1565.200000,2.6750E-007
1565.250000,3.1940E-007,1565.250000,3.1940E-007,1565.250000,3.1940E-007
1565.300000,2.7380E-007,1565.300000,2.7380E-007,1565.300000,2.7380E-007
1565.350000,2.5790E-007,1565.350000,2.5790E-007,1565.350000,2.5790E-007
1565.400000,2.6530E-007,1565.400000,2.6530E-007,1565.400000,2.6530E-007
1565.450000,2.9910E-007,1565.450000,2.9910E-007,1565.450000,2.9910E-007
1565.500000,2.9820E-007,1565.500000,2.9820E-007,1565.500000,2.9820E-007
1565.550000,2.9820E-007,1565.550000,2.9820E-007,1565.550000,2.9820E-007
1565.600000,2.8950E-007,1565.600000,2.8950E-007,1565.600000,2.8950E-007
1565.650000,2.0980E-007,1565.650000,2.0980E-007,1565.650000,2.0980E-007
1565.700000,2.7970E-007,1565.700000,2.7970E-007,1565.700000,2.7970E-007
1565.750000,2.7910E-007,1565.750000,2.7910E-007,1565.750000,2.7910E-007
1565.800000,3.3060E-007,1565.800000,3.3060E-007,1565.800000,3.3060E-007
1565.850000,1.9040E-007,1565.850000,1.9040E-007,1565.850000,1.9040E-007
1565.900000,2.8060E-007,1565.900000,2.8060E-007,1565.900000,2.8060E-007
1565.950000,2.4070E-007,1565.950000,2.4070E-007,1565.950000,2.4070E-007
1566.000000,2.2720E-007,1566.000000,2.2720E-007,1566.000000,2.2720E-007
1566.050000,2.2030E-007,1566.050000,2.2030E-007,1566.050000,2.2030E-007
1566.100000,2.1020E-007,1566.100000,2.1020E-007,1566.100000,2.1020E-007
1566.150000,2.7420E-007,1566.150000,2.7420E-007,1566.150000,2.7420E-007
1566.200000,2.9830E-007,1566.200000,2.9830E-007,1566.200000,2.9830E-007
1566.250000,2.3080E-007,1566.250000,2.3080E-007,1566.250000,2.3080E-007
1566.300000,2.2970E-007,1566.300000,2.2970E-007,1566.300000,2.2970E-007
1566.350000,2.5420E-007,1566.350000,2.5420E-007,1566.350000,2.5420E-007
1566.400000,1.8700E-007,1566.400000,1.8700E-007,1566.400000,1.8700E-007
1566.450000,2.0070E-007,1566.450000,2.0070E-007,1566.450000,2.0070E-007
1566.500000,2.1500E-007,1566.500000,2.1500E-007,1566.500000,2.1500E-007
1566.550000,1.6140E-007,1566.550000,1.6140E-007,1566.550000,1.6140E-007
1566.600000,2.3710E-007,1566.600000,2.3710E-007,1566.600000,2.3710E-007
1566.650000,2.3290E-007,1566.650000,2.3290E-007,1566.650000,2.3290E-007
1566.700000,1.9810E-007,1566.700000,1.9810E-007,1566.700000,1.9810E-007
1566.750000,2.2930E-007,1566.750000,2.2930E-007,1566.750000,2.2930E-007
1566.800000,2.2870E-007,1566.800000,2.2870E-007,1566.800000,2.2870E-007
1566.850000,1.5160E-007,1566.850000,1.5160E-007,1566.850000,1.5160E-007
1566.900000,1.9150E-007,1566.900000,1.9150E-007,1566.900000,1.9150E-007
1566.950000,1.9810E-007,1566.950000,1.9810E-007,1566.950000,1.9810E-007
1567.000000,1.9500E-007,1567.000000,1.9500E-007,1567.000000,1.9500E-007
1567.050000,2.3050E-007,1567.050000,2.3050E-007,1567.050000,2.3050E-007
1567.100000,2.2580E-007,1567.100000,2.2580E-007,1567.100000,2.2580E-007
1567.150000,1.8430E-007,1567.150000,1.8430E-007,1567.150000,1.8430E-007
1567.200000,1.5110E-007,1567.200000,1.5110E-007,1567.200000,1.5110E-007
1567.250000,1.4230E-007,1567.250000,1.4230E-007,1567.250000,1.4230E-007
1567.300000,2.0890E-007,1567.300000,2.0890E-007,1567.300000,2.0890E-007
1567.350000,1.4750E-007,1567.350000,1.4750E-007,1567.350000,1.4750E-007
1567.400000,1.8540E-007,1567.400000,1.8540E-007,1567.400000,1.8540E-007
1567.450000,1.6680E-007,1567.450000,1.6680E-007,1567.450000,1.6680E-007
1567.500000,1.8390E-007,1567.500000,1.8390E-007,1567.500000,1.8390E-007
1567.550000,1.4490E-007,1567.550000,1.4490E-007,1567.550000,1.4490E-007
1567.600000,1.4890E-007,1567.600000,1.4890E-007,1567.600000,1.4890E-007
1567.650000,1.5750E-007,1567.650000,1.5750E-007,1567.650000,1.5750E-007
1567.700000,1.9810E-007,1567.700000,1.9810E-007,1567.700000,1.9810E-007
1567.750000,1.8700E-007,1567.750000,1.8700E-007,1567.750000,1.8700E-007
1567.800000,1.6980E-007,1567.800000,1.6980E-007,1567.800000,1.6980E-007
1567.850000,1.9140E-007,1567.850000,1.9140E-007,1567.850000,1.9140E-007
1567.900000,1.7320E-007,1567.900000,1.7320E-007,1567.900000,1.7320E-007
1567.950000,1.5670E-007,1567.950000,1.5670E-007,1567.950000,1.5670E-007
1568.000000,1.7820E-007,1568.000000,1.7820E-007,1568.000000,1.7820E-007
1568.050000,1.7120E-007,1568.050000,1.7120E-007,1568.050000,1.7120E-007
1568.100000,1.6200E-007,1568.100000,1.6200E-007,1568.100000,1.6200E-007
1568.150000,1.4990E-007,1568.150000,1.4990E-007,1568.150000,1.4990E-007
1568.200000,1.1240E-007,1568.200000,1.1240E-007,1568.200000,1.1240E-007
1568.250000,1.4930E-007,1568.250000,1.4930E-007,1568.250000,1.4930E-007
1568.300000,7.5510E-008,1568.300000,7.5510E-008,1568.300000,7.5510E-008
1568.350000,1.4450E-007,1568.350000,1.4450E-007,1568.350000,1.4450E-007
1568.400000,1.4820E-007,1568.400000,1.4820E-007,1568.400000,1.4820E-007
1568.450000,1.4600E-007,1568.450000,1.4600E-007,1568.450000,1.4600E-007
1568.500000,1.4790E-007,1568.500000,1.4790E-007,1568.500000,1.4790E-007
1568.550000,1.5410E-007,1568.550000,1.5410E-007,1568.550000,1.5410E-007
1568.600000,1.4910E-007,1568.600000,1.4910E-007,1568.600000,1.4910E-007
1568.650000,1.3940E-007,1568.650000,1.3940E-007,1568.650000,1.3940E-007
1568.700000,1.6620E-007,1568.700000,1.6620E-007,1568.700000,1.6620E-007
1568.750000,1.0920E-007,1568.750000,1.0920E-007,1568.750000,1.0920E-007
1568.800000,1.6650E-007,1568.800000,1.6650E-007,1568.800000,1.6650E-007
1568.850000,1.1230E-007,1568.850000,1.1230E-007,1568.850000,1.1230E-007
1568.900000,9.8450E-008,1568.900000,9.8450E-008,1568.900000,9.8450E-008
1568.950000,1.1710E-007,1568.950000,1.1710E-007,1568.950000,1.1710E-007
1569.000000,1.1850E-007,1569.000000,1.1850E-007,1569.000000,1.1850E-007
1569.050000,1.5950E-007,1569.050000,1.5950E-007,1569.050000,1.5950E-007
1569.100000,8.2120E-008,1569.100000,8.2120E-008,1569.100000,8.2120E-008
1569.150000,1.6130E-007,1569.150000,1.6130E-007,1569.150000,1.6130E-007
1569.200000,1.1780E-007,1569.200000,1.1780E-007,1569.200000,1.1780E-007
1569.250000,1.1830E-007,1569.250000,1.1830E-007,1569.250000,1.1830E-007
1569.300000,1.1500E-007,1569.300000,1.1500E-007,1569.300000,1.1500E-007
1569.350000,1.8930E-007,1569.350000,1.8930E-007,1569.350000,1.8930E-007
1569.400000,1.2410E-007,1569.400000,1.2410E-007,1569.400000,1.2410E-007
1569.450000,1.3230E-007,1569.450000,1.3230E-007,1569.450000,1.3230E-007
1569.500000,1.7460E-007,1569.500000,1.7460E-007,1569.500000,1.7460E-007
1569.550000,9.0640E-008,1569.550000,9.0640E-008,1569.550000,9.0640E-008
1569.600000,9.5260E-008,1569.600000,9.5260E-008,1569.600000,9.5260E-008
1569.650000,1.2870E-007,1569.650000,1.2870E-007,1569.650000,1.2870E-007
1569.700000,1.0330E-007,1569.700000,1.0330E-007,1569.700000,1.0330E-007
1569.750000,6.5370E-008,1569.750000,6.5370E-008,1569.750000,6.5370E-008
1569.800000,1.0840E-007,1569.800000,1.0840E-007,1569.800000,1.0840E-007
1569.850000,1.1850E-007,1569.850000,1.1850E-007,1569.850000,1.1850E-007
1569.900000,3.1320E-008,1569.900000,3.1320E-008,1569.900000,3.1320E-008
1569.950000,9.6080E-008,1569.950000,9.6080E-008,1569.950000,9.6080E-008
1570.000000,1.1230E-007,1570.000000,1.1230E-007,1570.000000,1.1230E-007
1570.050000,9.1330E-008,1570.050000,9.1330E-008,1570.050000,9.1330E-008
1570.100000,1.3120E-007,1570.100000,1.3120E-007,1570.100000,1.3120E-007
1570.150000,1.2510E-007,1570.150000,1.2510E-007,1570.150000,1.2510E-007
1570.200000,1.1280E-007,1570.200000,1.1280E-007,1570.200000,1.1280E-007
1570.250000,1.6350E-007,1570.250000,1.6350E-007,1570.250000,1.6350E-007
1570.300000,1.1990E-007,1570.300000,1.1990E-007,1570.300000,1.1990E-007
1570.350000,8.9000E-008,1570.350000,8.9000E-008,1570.350000,8.9000E-008
1570.400000,1.1560E-007,1570.400000,1.1560E-007,1570.400000,1.1560E-007
1570.450000,1.2820E-007,1570.450000,1.2820E-007,1570.450000,1.2820E-007
1570.500000,8.7530E-008,1570.500000,8.7530E-008,1570.500000,8.7530E-008
1570.550000,1.1980E-007,1570.550000,1.1980E-007,1570.550000,1.1980E-007
1570.600000,4.3730E-008,1570.600000,4.3730E-008,1570.600000,4.3730E-008
1570.650000,1.0600E-007,1570.650000,1.0600E-007,1570.650000,1.0600E-007
1570.700000,1.2310E-007,1570.700000,1.2310E-007,1570.700000,1.2310E-007
1570.750000,1.0390E-007,1570.750000,1.0390E-007,1570.750000,1.0390E-007
1570.800000,7.3310E-008,1570.800000,7.3310E-008,1570.800000,7.3310E-008
1570.850000,1.0830E-007,1570.850000,1.0830E-007,1570.850000,1.0830E-007
1570.900000,9.7550E-008,1570.900000,9.7550E-008,1570.900000,9.7550E-008
1570.950000,7.3230E-008,1570.950000,7.3230E-008,1570.950000,7.3230E-008
1571.000000,1.1350E-007,1571.000000,1.1350E-007,1571.000000,1.1350E-007
1571.050000,1.2550E-007,1571.050000,1.2550E-007,1571.050000,1.2550E-007
1571.100000,1.3950E-007,1571.100000,1.3950E-007,1571.100000,1.3950E-007
1571.150000,6.5790E-008,1571.150000,6.5790E-008,1571.150000,6.5790E-008
1571.200000,5.8540E-008,1571.200000,5.8540E-008,1571.200000,5.8540E-008
1571.250000,1.4690E-007,1571.250000,1.4690E-007,1571.250000,1.4690E-007
